decision_id,decision_time,tick_time,tick_seq,tick_source,tick_row,ticker,decision_type,cash,pos_yes,pos_no,pending_yes,pending_no,order_index,action,price,qty,source,reason,edge,edge_yes,edge_no,fair_prob,mid,edge_cents,required,fee_cents,margin,edge_after_fee_real,edge_after_fee
1,2026-01-10T17:15:38.862731,2026-01-08T19:30:43.026663,1919402,market_data_KXHIGHNY-26JAN09.csv,12084,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
2,2026-01-10T17:15:38.863730,2026-01-08T19:30:43.068340,1919403,market_data_KXHIGHNY-26JAN09.csv,12085,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
3,2026-01-10T17:15:38.863730,2026-01-08T19:30:46.117352,1919404,market_data_KXHIGHNY-26JAN09.csv,12086,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
4,2026-01-10T17:15:38.863730,2026-01-08T19:30:46.159534,1919405,market_data_KXHIGHNY-26JAN09.csv,12087,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
5,2026-01-10T17:15:38.863730,2026-01-08T19:32:47.003387,1919406,market_data_KXHIGHNY-26JAN09.csv,12088,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
6,2026-01-10T17:15:38.863730,2026-01-08T19:32:47.224991,1919407,market_data_KXHIGHNY-26JAN09.csv,12089,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
7,2026-01-10T17:15:38.863730,2026-01-08T19:33:46.027003,1919408,market_data_KXHIGHNY-26JAN09.csv,12090,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
8,2026-01-10T17:15:38.863730,2026-01-08T19:33:48.447489,1919409,market_data_KXHIGHNY-26JAN09.csv,12091,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
9,2026-01-10T17:15:38.863730,2026-01-08T19:34:25.473278,1919410,market_data_KXHIGHNY-26JAN08.csv,40273,KXHIGHNY-26JAN08-T46,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
10,2026-01-10T17:15:38.863730,2026-01-08T19:34:25.476228,1919411,market_data_KXHIGHNY-26JAN08.csv,40274,KXHIGHNY-26JAN08-T53,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
11,2026-01-10T17:15:38.863730,2026-01-08T19:34:25.476411,1919412,market_data_KXHIGHNY-26JAN09.csv,12092,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
12,2026-01-10T17:15:38.863730,2026-01-08T19:34:25.476575,1919413,market_data_KXHIGHNY-26JAN09.csv,12093,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
13,2026-01-10T17:15:38.863730,2026-01-08T19:34:25.476696,1919414,market_data_KXHIGHNY-26JAN09.csv,12094,KXHIGHNY-26JAN09-T49,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
14,2026-01-10T17:15:38.863730,2026-01-08T19:34:25.476811,1919415,market_data_KXHIGHNY-26JAN09.csv,12095,KXHIGHNY-26JAN09-T56,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
15,2026-01-10T17:15:38.863730,2026-01-08T19:34:25.476943,1919416,market_data_KXHIGHNY-26JAN08.csv,40275,KXHIGHNY-26JAN08-B46.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
16,2026-01-10T17:15:38.863730,2026-01-08T19:34:25.477071,1919417,market_data_KXHIGHNY-26JAN08.csv,40276,KXHIGHNY-26JAN08-B52.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
17,2026-01-10T17:15:38.863730,2026-01-08T19:34:25.477165,1919418,market_data_KXHIGHNY-26JAN08.csv,40277,KXHIGHNY-26JAN08-B50.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
18,2026-01-10T17:15:38.863730,2026-01-08T19:34:25.477685,1919419,market_data_KXHIGHNY-26JAN09.csv,12096,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
19,2026-01-10T17:15:38.863730,2026-01-08T19:34:25.477873,1919420,market_data_KXHIGHNY-26JAN08.csv,40278,KXHIGHNY-26JAN08-B48.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
20,2026-01-10T17:15:38.863730,2026-01-08T19:34:25.477992,1919421,market_data_KXHIGHNY-26JAN09.csv,12097,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
21,2026-01-10T17:15:38.863730,2026-01-08T19:34:48.019804,1919422,market_data_KXHIGHNY-26JAN09.csv,12098,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
22,2026-01-10T17:15:38.863730,2026-01-08T19:34:48.060348,1919423,market_data_KXHIGHNY-26JAN09.csv,12099,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
23,2026-01-10T17:15:38.863730,2026-01-08T19:34:53.555207,1919424,market_data_KXHIGHNY-26JAN09.csv,12100,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
24,2026-01-10T17:15:38.863730,2026-01-08T19:34:53.581059,1919425,market_data_KXHIGHNY-26JAN09.csv,12101,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
25,2026-01-10T17:15:38.863730,2026-01-08T19:35:53.023410,1919426,market_data_KXHIGHNY-26JAN09.csv,12102,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
26,2026-01-10T17:15:38.863730,2026-01-08T19:35:56.673168,1919427,market_data_KXHIGHNY-26JAN09.csv,12103,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
27,2026-01-10T17:15:38.863730,2026-01-08T19:36:56.028386,1919428,market_data_KXHIGHNY-26JAN09.csv,12104,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
28,2026-01-10T17:15:38.863730,2026-01-08T19:36:57.677323,1919429,market_data_KXHIGHNY-26JAN09.csv,12105,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
29,2026-01-10T17:15:38.863730,2026-01-08T19:37:57.024851,1919430,market_data_KXHIGHNY-26JAN09.csv,12106,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
30,2026-01-10T17:15:38.864730,2026-01-08T19:38:00.339120,1919431,market_data_KXHIGHNY-26JAN09.csv,12107,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
31,2026-01-10T17:15:38.864730,2026-01-08T19:39:00.021994,1919432,market_data_KXHIGHNY-26JAN09.csv,12108,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
32,2026-01-10T17:15:38.864730,2026-01-08T19:39:05.005419,1919433,market_data_KXHIGHNY-26JAN09.csv,12109,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
33,2026-01-10T17:15:38.864730,2026-01-08T19:40:04.032397,1919434,market_data_KXHIGHNY-26JAN09.csv,12110,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
34,2026-01-10T17:15:38.864730,2026-01-08T19:40:07.668421,1919435,market_data_KXHIGHNY-26JAN09.csv,12111,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
35,2026-01-10T17:15:38.864730,2026-01-08T19:41:07.019635,1919436,market_data_KXHIGHNY-26JAN09.csv,12112,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
36,2026-01-10T17:15:38.864730,2026-01-08T19:41:11.665081,1919437,market_data_KXHIGHNY-26JAN09.csv,12113,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
37,2026-01-10T17:15:38.864730,2026-01-08T19:41:58.165520,1919438,market_data_KXHIGHNY-26JAN09.csv,12114,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
38,2026-01-10T17:15:38.864730,2026-01-08T19:42:00.902899,1919439,market_data_KXHIGHNY-26JAN09.csv,12115,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
39,2026-01-10T17:15:38.864730,2026-01-08T19:42:09.208367,1919440,market_data_KXHIGHNY-26JAN09.csv,12116,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
40,2026-01-10T17:15:38.865225,2026-01-08T19:42:11.070705,1919441,market_data_KXHIGHNY-26JAN09.csv,12117,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
41,2026-01-10T17:15:38.865225,2026-01-08T19:42:15.489638,1919442,market_data_KXHIGHNY-26JAN09.csv,12118,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
42,2026-01-10T17:15:38.865225,2026-01-08T19:42:18.312780,1919443,market_data_KXHIGHNY-26JAN09.csv,12119,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
43,2026-01-10T17:15:38.865225,2026-01-08T19:45:06.021006,1919444,market_data_KXHIGHNY-26JAN09.csv,12120,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
44,2026-01-10T17:15:38.865225,2026-01-08T19:45:18.030497,1919445,market_data_KXHIGHNY-26JAN09.csv,12121,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
45,2026-01-10T17:15:38.865225,2026-01-08T19:45:18.030766,1919446,market_data_KXHIGHNY-26JAN09.csv,12122,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
46,2026-01-10T17:15:38.865225,2026-01-08T19:45:18.031038,1919447,market_data_KXHIGHNY-26JAN09.csv,12123,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
47,2026-01-10T17:15:38.865225,2026-01-08T19:45:18.052794,1919448,market_data_KXHIGHNY-26JAN09.csv,12124,KXHIGHNY-26JAN09-T49,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
48,2026-01-10T17:15:38.865225,2026-01-08T19:45:18.064298,1919449,market_data_KXHIGHNY-26JAN09.csv,12125,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
49,2026-01-10T17:15:38.865225,2026-01-08T19:45:18.103134,1919450,market_data_KXHIGHNY-26JAN09.csv,12126,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
50,2026-01-10T17:15:38.865225,2026-01-08T19:45:18.138017,1919451,market_data_KXHIGHNY-26JAN09.csv,12127,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
51,2026-01-10T17:15:38.865225,2026-01-08T19:45:18.138147,1919452,market_data_KXHIGHNY-26JAN09.csv,12128,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
52,2026-01-10T17:15:38.865225,2026-01-08T19:45:18.227980,1919453,market_data_KXHIGHNY-26JAN09.csv,12129,KXHIGHNY-26JAN09-T49,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
53,2026-01-10T17:15:38.865225,2026-01-08T19:45:18.274676,1919454,market_data_KXHIGHNY-26JAN09.csv,12130,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
54,2026-01-10T17:15:38.865225,2026-01-08T19:45:22.404142,1919455,market_data_KXHIGHNY-26JAN09.csv,12131,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
55,2026-01-10T17:15:38.865729,2026-01-08T19:45:23.584304,1919456,market_data_KXHIGHNY-26JAN09.csv,12132,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
56,2026-01-10T17:15:38.865729,2026-01-08T19:45:33.376737,1919457,market_data_KXHIGHNY-26JAN09.csv,12133,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
57,2026-01-10T17:15:38.865729,2026-01-08T19:45:34.747792,1919458,market_data_KXHIGHNY-26JAN09.csv,12134,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
58,2026-01-10T17:15:38.865729,2026-01-08T19:45:39.016218,1919459,market_data_KXHIGHNY-26JAN09.csv,12135,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
59,2026-01-10T17:15:38.865729,2026-01-08T19:45:39.088858,1919460,market_data_KXHIGHNY-26JAN09.csv,12136,KXHIGHNY-26JAN09-T49,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
60,2026-01-10T17:15:38.865729,2026-01-08T19:45:39.089555,1919461,market_data_KXHIGHNY-26JAN09.csv,12137,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
61,2026-01-10T17:15:38.865729,2026-01-08T19:45:39.128777,1919462,market_data_KXHIGHNY-26JAN09.csv,12138,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
62,2026-01-10T17:15:38.865729,2026-01-08T19:45:39.325760,1919463,market_data_KXHIGHNY-26JAN09.csv,12139,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
63,2026-01-10T17:15:38.865729,2026-01-08T19:45:39.330255,1919464,market_data_KXHIGHNY-26JAN09.csv,12140,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
64,2026-01-10T17:15:38.865729,2026-01-08T19:45:40.912697,1919465,market_data_KXHIGHNY-26JAN09.csv,12141,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
65,2026-01-10T17:15:38.865729,2026-01-08T19:45:40.942236,1919466,market_data_KXHIGHNY-26JAN09.csv,12142,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
66,2026-01-10T17:15:38.865729,2026-01-08T19:47:12.597827,1919467,market_data_KXHIGHNY-26JAN09.csv,12143,KXHIGHNY-26JAN09-T49,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
67,2026-01-10T17:15:38.865729,2026-01-08T19:47:14.098017,1919468,market_data_KXHIGHNY-26JAN09.csv,12144,KXHIGHNY-26JAN09-T49,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
68,2026-01-10T17:15:38.865729,2026-01-08T19:47:14.544452,1919469,market_data_KXHIGHNY-26JAN09.csv,12145,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
69,2026-01-10T17:15:38.865729,2026-01-08T19:47:14.544716,1919470,market_data_KXHIGHNY-26JAN09.csv,12146,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
70,2026-01-10T17:15:38.865729,2026-01-08T19:47:15.506678,1919471,market_data_KXHIGHNY-26JAN09.csv,12147,KXHIGHNY-26JAN09-T49,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
71,2026-01-10T17:15:38.865729,2026-01-08T19:47:15.608222,1919472,market_data_KXHIGHNY-26JAN09.csv,12148,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
72,2026-01-10T17:15:38.865729,2026-01-08T19:47:15.608349,1919473,market_data_KXHIGHNY-26JAN09.csv,12149,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
73,2026-01-10T17:15:38.865729,2026-01-08T19:47:17.208241,1919474,market_data_KXHIGHNY-26JAN09.csv,12150,KXHIGHNY-26JAN09-T49,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
74,2026-01-10T17:15:38.865729,2026-01-08T19:47:17.317052,1919475,market_data_KXHIGHNY-26JAN09.csv,12151,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
75,2026-01-10T17:15:38.865729,2026-01-08T19:47:17.744429,1919476,market_data_KXHIGHNY-26JAN09.csv,12152,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
76,2026-01-10T17:15:38.865729,2026-01-08T19:47:28.998755,1919477,market_data_KXHIGHNY-26JAN09.csv,12153,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
77,2026-01-10T17:15:38.865729,2026-01-08T19:47:28.998934,1919478,market_data_KXHIGHNY-26JAN09.csv,12154,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
78,2026-01-10T17:15:38.865729,2026-01-08T19:47:28.999004,1919479,market_data_KXHIGHNY-26JAN09.csv,12155,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
79,2026-01-10T17:15:38.865729,2026-01-08T19:47:29.023619,1919480,market_data_KXHIGHNY-26JAN09.csv,12156,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
80,2026-01-10T17:15:38.865729,2026-01-08T19:47:29.095918,1919481,market_data_KXHIGHNY-26JAN09.csv,12157,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
81,2026-01-10T17:15:38.865729,2026-01-08T19:47:29.124414,1919482,market_data_KXHIGHNY-26JAN09.csv,12158,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
82,2026-01-10T17:15:38.865729,2026-01-08T19:47:30.401732,1919483,market_data_KXHIGHNY-26JAN09.csv,12159,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
83,2026-01-10T17:15:38.865729,2026-01-08T19:47:34.526550,1919484,market_data_KXHIGHNY-26JAN09.csv,12160,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
84,2026-01-10T17:15:38.866732,2026-01-08T19:47:34.526786,1919485,market_data_KXHIGHNY-26JAN09.csv,12161,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
85,2026-01-10T17:15:38.866732,2026-01-08T19:47:34.541389,1919486,market_data_KXHIGHNY-26JAN09.csv,12162,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
86,2026-01-10T17:15:38.866732,2026-01-08T19:47:34.795373,1919487,market_data_KXHIGHNY-26JAN09.csv,12163,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
87,2026-01-10T17:15:38.866732,2026-01-08T19:47:34.852355,1919488,market_data_KXHIGHNY-26JAN09.csv,12164,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
88,2026-01-10T17:15:38.866732,2026-01-08T19:47:35.844641,1919489,market_data_KXHIGHNY-26JAN09.csv,12165,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
89,2026-01-10T17:15:38.866732,2026-01-08T19:47:35.882938,1919490,market_data_KXHIGHNY-26JAN09.csv,12166,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
90,2026-01-10T17:15:38.866732,2026-01-08T19:47:44.927962,1919491,market_data_KXHIGHNY-26JAN09.csv,12167,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
91,2026-01-10T17:15:38.866732,2026-01-08T19:47:44.928366,1919492,market_data_KXHIGHNY-26JAN09.csv,12168,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
92,2026-01-10T17:15:38.866732,2026-01-08T19:47:44.928449,1919493,market_data_KXHIGHNY-26JAN09.csv,12169,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
93,2026-01-10T17:15:38.866732,2026-01-08T19:47:46.794132,1919494,market_data_KXHIGHNY-26JAN09.csv,12170,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
94,2026-01-10T17:15:38.866732,2026-01-08T19:47:46.823009,1919495,market_data_KXHIGHNY-26JAN09.csv,12171,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
95,2026-01-10T17:15:38.866732,2026-01-08T19:47:46.829680,1919496,market_data_KXHIGHNY-26JAN09.csv,12172,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
96,2026-01-10T17:15:38.866732,2026-01-08T19:48:33.081545,1919497,market_data_KXHIGHNY-26JAN09.csv,12173,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
97,2026-01-10T17:15:38.866732,2026-01-08T19:48:33.110535,1919498,market_data_KXHIGHNY-26JAN09.csv,12174,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
98,2026-01-10T17:15:38.866732,2026-01-08T19:48:33.125272,1919499,market_data_KXHIGHNY-26JAN09.csv,12175,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
99,2026-01-10T17:15:38.867234,2026-01-08T19:48:33.125633,1919500,market_data_KXHIGHNY-26JAN09.csv,12176,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
100,2026-01-10T17:15:38.867234,2026-01-08T19:48:33.155096,1919501,market_data_KXHIGHNY-26JAN09.csv,12177,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
101,2026-01-10T17:15:38.867234,2026-01-08T19:48:34.769637,1919502,market_data_KXHIGHNY-26JAN09.csv,12178,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
102,2026-01-10T17:15:38.867234,2026-01-08T19:48:34.792110,1919503,market_data_KXHIGHNY-26JAN09.csv,12179,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
103,2026-01-10T17:15:38.867234,2026-01-08T19:48:34.798113,1919504,market_data_KXHIGHNY-26JAN09.csv,12180,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
104,2026-01-10T17:15:38.867234,2026-01-08T19:48:58.097607,1919505,market_data_KXHIGHNY-26JAN09.csv,12181,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
105,2026-01-10T17:15:38.867234,2026-01-08T19:48:58.098026,1919506,market_data_KXHIGHNY-26JAN09.csv,12182,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
106,2026-01-10T17:15:38.867234,2026-01-08T19:48:58.113587,1919507,market_data_KXHIGHNY-26JAN09.csv,12183,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
107,2026-01-10T17:15:38.867234,2026-01-08T19:48:58.124340,1919508,market_data_KXHIGHNY-26JAN09.csv,12184,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
108,2026-01-10T17:15:38.867234,2026-01-08T19:48:58.139730,1919509,market_data_KXHIGHNY-26JAN09.csv,12185,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
109,2026-01-10T17:15:38.867234,2026-01-08T19:48:58.189711,1919510,market_data_KXHIGHNY-26JAN09.csv,12186,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
110,2026-01-10T17:15:38.867234,2026-01-08T19:48:58.244573,1919511,market_data_KXHIGHNY-26JAN09.csv,12187,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
111,2026-01-10T17:15:38.867234,2026-01-08T19:48:58.244933,1919512,market_data_KXHIGHNY-26JAN09.csv,12188,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
112,2026-01-10T17:15:38.867234,2026-01-08T19:48:58.569344,1919513,market_data_KXHIGHNY-26JAN09.csv,12189,KXHIGHNY-26JAN09-T56,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
113,2026-01-10T17:15:38.867234,2026-01-08T19:48:59.304962,1919514,market_data_KXHIGHNY-26JAN09.csv,12190,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
114,2026-01-10T17:15:38.867234,2026-01-08T19:48:59.829828,1919515,market_data_KXHIGHNY-26JAN09.csv,12191,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
115,2026-01-10T17:15:38.867234,2026-01-08T19:48:59.855783,1919516,market_data_KXHIGHNY-26JAN09.csv,12192,KXHIGHNY-26JAN09-B53.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
116,2026-01-10T17:15:38.867234,2026-01-08T19:49:02.038435,1919517,market_data_KXHIGHNY-26JAN09.csv,12193,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
117,2026-01-10T17:15:38.867234,2026-01-08T19:49:02.281786,1919518,market_data_KXHIGHNY-26JAN09.csv,12194,KXHIGHNY-26JAN09-B49.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
118,2026-01-10T17:15:38.867234,2026-01-08T19:49:02.311980,1919519,market_data_KXHIGHNY-26JAN09.csv,12195,KXHIGHNY-26JAN09-B55.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
119,2026-01-10T17:15:38.867234,2026-01-08T19:49:02.325984,1919520,market_data_KXHIGHNY-26JAN09.csv,12196,KXHIGHNY-26JAN09-B51.5,keep,1000.0,0,0,0,0,,,,,,,,,,,,,,,,,
