decision_id,decision_time,tick_time,tick_seq,tick_source,tick_row,ticker,decision_type,cash,pos_yes,pos_no,pending_yes,pending_no,order_index,action,price,qty,source
14,2026-01-10T18:22:47.193220,2026-01-09T05:05:21.617454,1940270,market_data_KXHIGHNY-26JAN09.csv,32946,KXHIGHNY-26JAN09-B53.5,empty,100.0,0,0,0,0,,,,,
15,2026-01-10T18:22:47.201728,2026-01-09T05:05:25.821839,1940274,market_data_KXHIGHNY-26JAN09.csv,32950,KXHIGHNY-26JAN09-T49,keep,100.0,0,0,0,0,,,,,
16,2026-01-10T18:22:47.203728,2026-01-09T05:05:25.935478,1940275,market_data_KXHIGHNY-26JAN09.csv,32951,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
17,2026-01-10T18:22:47.206334,2026-01-09T05:05:26.266037,1940276,market_data_KXHIGHNY-26JAN09.csv,32952,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
18,2026-01-10T18:22:47.207340,2026-01-09T05:05:26.601875,1940277,market_data_KXHIGHNY-26JAN09.csv,32953,KXHIGHNY-26JAN09-B49.5,keep,100.0,0,0,0,0,,,,,
19,2026-01-10T18:22:47.209399,2026-01-09T05:05:26.628189,1940278,market_data_KXHIGHNY-26JAN09.csv,32954,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
20,2026-01-10T18:22:47.212952,2026-01-09T05:05:26.713367,1940279,market_data_KXHIGHNY-26JAN09.csv,32955,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
21,2026-01-10T18:22:47.214951,2026-01-09T05:05:26.814880,1940280,market_data_KXHIGHNY-26JAN09.csv,32956,KXHIGHNY-26JAN09-B49.5,keep,100.0,0,0,0,0,,,,,
22,2026-01-10T18:22:47.216456,2026-01-09T05:05:26.824011,1940281,market_data_KXHIGHNY-26JAN09.csv,32957,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
23,2026-01-10T18:22:47.219460,2026-01-09T05:05:27.737827,1940282,market_data_KXHIGHNY-26JAN09.csv,32958,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
24,2026-01-10T18:22:47.221517,2026-01-09T05:05:27.817538,1940283,market_data_KXHIGHNY-26JAN09.csv,32959,KXHIGHNY-26JAN09-T49,keep,100.0,0,0,0,0,,,,,
25,2026-01-10T18:22:47.223521,2026-01-09T05:05:27.876124,1940284,market_data_KXHIGHNY-26JAN09.csv,32960,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
26,2026-01-10T18:22:47.257227,2026-01-09T05:05:29.914905,1940300,market_data_KXHIGHNY-26JAN09.csv,32976,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
27,2026-01-10T18:22:47.289691,2026-01-09T05:05:31.955999,1940316,market_data_KXHIGHNY-26JAN09.csv,32992,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
28,2026-01-10T18:22:47.312103,2026-01-09T05:05:32.924104,1940326,market_data_KXHIGHNY-26JAN09.csv,33002,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
29,2026-01-10T18:22:47.314668,2026-01-09T05:05:32.986260,1940327,market_data_KXHIGHNY-26JAN09.csv,33003,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
30,2026-01-10T18:22:47.327198,2026-01-09T05:05:34.018984,1940333,market_data_KXHIGHNY-26JAN09.csv,33009,KXHIGHNY-26JAN09-T49,keep,100.0,0,0,0,0,,,,,
31,2026-01-10T18:22:47.328760,2026-01-09T05:05:34.078790,1940334,market_data_KXHIGHNY-26JAN09.csv,33010,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
32,2026-01-10T18:22:47.331904,2026-01-09T05:05:34.129970,1940335,market_data_KXHIGHNY-26JAN09.csv,33011,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
33,2026-01-10T18:22:47.333904,2026-01-09T05:05:34.849747,1940336,market_data_KXHIGHNY-26JAN09.csv,33012,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
34,2026-01-10T18:22:47.343554,2026-01-09T05:05:36.154605,1940340,market_data_KXHIGHNY-26JAN09.csv,33016,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
35,2026-01-10T18:22:47.346117,2026-01-09T05:05:36.493452,1940341,market_data_KXHIGHNY-26JAN09.csv,33017,KXHIGHNY-26JAN09-B55.5,empty,100.0,0,0,0,0,,,,,
36,2026-01-10T18:22:47.348454,2026-01-09T05:05:36.572308,1940342,market_data_KXHIGHNY-26JAN09.csv,33018,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
37,2026-01-10T18:22:47.350452,2026-01-09T05:05:36.598075,1940343,market_data_KXHIGHNY-26JAN09.csv,33019,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
38,2026-01-10T18:22:47.352512,2026-01-09T05:05:36.825977,1940344,market_data_KXHIGHNY-26JAN09.csv,33020,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
39,2026-01-10T18:22:47.355017,2026-01-09T05:05:36.935186,1940345,market_data_KXHIGHNY-26JAN09.csv,33021,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
40,2026-01-10T18:22:47.356527,2026-01-09T05:05:37.014554,1940346,market_data_KXHIGHNY-26JAN09.csv,33022,KXHIGHNY-26JAN09-B49.5,empty,100.0,0,0,0,0,,,,,
41,2026-01-10T18:22:47.358532,2026-01-09T05:05:37.154572,1940347,market_data_KXHIGHNY-26JAN09.csv,33023,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
42,2026-01-10T18:22:47.363374,2026-01-09T05:05:40.437223,1940349,market_data_KXHIGHNY-26JAN09.csv,33025,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
43,2026-01-10T18:22:47.365375,2026-01-09T05:05:42.241400,1940350,market_data_KXHIGHNY-26JAN09.csv,33026,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
44,2026-01-10T18:22:47.372899,2026-01-09T05:05:42.461110,1940353,market_data_KXHIGHNY-26JAN09.csv,33029,KXHIGHNY-26JAN09-T49,keep,100.0,0,0,0,0,,,,,
45,2026-01-10T18:22:47.374900,2026-01-09T05:05:42.511256,1940354,market_data_KXHIGHNY-26JAN09.csv,33030,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
46,2026-01-10T18:22:47.424526,2026-01-09T05:05:44.575367,1940374,market_data_KXHIGHNY-26JAN09.csv,33050,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
47,2026-01-10T18:22:47.453756,2026-01-09T05:05:45.874956,1940386,market_data_KXHIGHNY-26JAN09.csv,33062,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
48,2026-01-10T18:22:47.456261,2026-01-09T05:05:45.938147,1940387,market_data_KXHIGHNY-26JAN09.csv,33063,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
49,2026-01-10T18:22:47.473404,2026-01-09T05:05:46.615347,1940395,market_data_KXHIGHNY-26JAN09.csv,33071,KXHIGHNY-26JAN09-T49,keep,100.0,0,0,0,0,,,,,
50,2026-01-10T18:22:47.475912,2026-01-09T05:05:46.669490,1940396,market_data_KXHIGHNY-26JAN09.csv,33072,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
51,2026-01-10T18:22:47.495621,2026-01-09T05:05:47.095027,1940404,market_data_KXHIGHNY-26JAN09.csv,33080,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
52,2026-01-10T18:22:47.524170,2026-01-09T05:05:48.691048,1940417,market_data_KXHIGHNY-26JAN09.csv,33093,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
53,2026-01-10T18:22:47.532337,2026-01-09T05:05:53.875150,1940421,market_data_KXHIGHNY-26JAN09.csv,33097,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
54,2026-01-10T18:22:47.535846,2026-01-09T05:05:53.930969,1940422,market_data_KXHIGHNY-26JAN09.csv,33098,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
55,2026-01-10T18:22:47.537845,2026-01-09T05:05:54.158433,1940423,market_data_KXHIGHNY-26JAN09.csv,33099,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
56,2026-01-10T18:22:47.539845,2026-01-09T05:05:58.918108,1940424,market_data_KXHIGHNY-26JAN09.csv,33100,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
1,2026-01-10T18:23:04.106317,2026-01-09T05:05:03.715560,1940253,market_data_KXHIGHNY-26JAN09.csv,32929,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
2,2026-01-10T18:23:04.110894,2026-01-09T05:05:03.860181,1940254,market_data_KXHIGHNY-26JAN09.csv,32930,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
3,2026-01-10T18:23:04.112926,2026-01-09T05:05:03.878131,1940255,market_data_KXHIGHNY-26JAN09.csv,32931,KXHIGHNY-26JAN09-B51.5,empty,100.0,0,0,0,0,,,,,
4,2026-01-10T18:23:04.118116,2026-01-09T05:05:03.974958,1940257,market_data_KXHIGHNY-26JAN09.csv,32933,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
5,2026-01-10T18:23:04.121619,2026-01-09T05:05:09.116541,1940259,market_data_KXHIGHNY-26JAN09.csv,32935,KXHIGHNY-26JAN09-B51.5,empty,100.0,0,0,0,0,,,,,
6,2026-01-10T18:23:04.124626,2026-01-09T05:05:11.854400,1940260,market_data_KXHIGHNY-26JAN09.csv,32936,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
7,2026-01-10T18:23:04.126134,2026-01-09T05:05:12.262458,1940261,market_data_KXHIGHNY-26JAN09.csv,32937,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
8,2026-01-10T18:23:04.128145,2026-01-09T05:05:12.268188,1940262,market_data_KXHIGHNY-26JAN09.csv,32938,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
9,2026-01-10T18:23:04.129139,2026-01-09T05:05:17.992542,1940263,market_data_KXHIGHNY-26JAN09.csv,32939,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
10,2026-01-10T18:23:04.131645,2026-01-09T05:05:17.992947,1940264,market_data_KXHIGHNY-26JAN09.csv,32940,KXHIGHNY-26JAN09-B51.5,empty,100.0,0,0,0,0,,,,,
11,2026-01-10T18:23:04.136647,2026-01-09T05:05:20.417396,1940267,market_data_KXHIGHNY-26JAN09.csv,32943,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
12,2026-01-10T18:23:04.138647,2026-01-09T05:05:20.630175,1940268,market_data_KXHIGHNY-26JAN09.csv,32944,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
13,2026-01-10T18:23:04.139647,2026-01-09T05:05:21.368145,1940269,market_data_KXHIGHNY-26JAN09.csv,32945,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
14,2026-01-10T18:23:04.141152,2026-01-09T05:05:21.617454,1940270,market_data_KXHIGHNY-26JAN09.csv,32946,KXHIGHNY-26JAN09-B53.5,empty,100.0,0,0,0,0,,,,,
15,2026-01-10T18:23:04.149181,2026-01-09T05:05:25.821839,1940274,market_data_KXHIGHNY-26JAN09.csv,32950,KXHIGHNY-26JAN09-T49,keep,100.0,0,0,0,0,,,,,
16,2026-01-10T18:23:04.151396,2026-01-09T05:05:25.935478,1940275,market_data_KXHIGHNY-26JAN09.csv,32951,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
17,2026-01-10T18:23:04.153388,2026-01-09T05:05:26.266037,1940276,market_data_KXHIGHNY-26JAN09.csv,32952,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
18,2026-01-10T18:23:04.154892,2026-01-09T05:05:26.601875,1940277,market_data_KXHIGHNY-26JAN09.csv,32953,KXHIGHNY-26JAN09-B49.5,keep,100.0,0,0,0,0,,,,,
19,2026-01-10T18:23:04.157405,2026-01-09T05:05:26.628189,1940278,market_data_KXHIGHNY-26JAN09.csv,32954,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
20,2026-01-10T18:23:04.159646,2026-01-09T05:05:26.713367,1940279,market_data_KXHIGHNY-26JAN09.csv,32955,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
21,2026-01-10T18:23:04.160650,2026-01-09T05:05:26.814880,1940280,market_data_KXHIGHNY-26JAN09.csv,32956,KXHIGHNY-26JAN09-B49.5,keep,100.0,0,0,0,0,,,,,
22,2026-01-10T18:23:04.163252,2026-01-09T05:05:26.824011,1940281,market_data_KXHIGHNY-26JAN09.csv,32957,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
23,2026-01-10T18:23:04.165252,2026-01-09T05:05:27.737827,1940282,market_data_KXHIGHNY-26JAN09.csv,32958,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
24,2026-01-10T18:23:04.167766,2026-01-09T05:05:27.817538,1940283,market_data_KXHIGHNY-26JAN09.csv,32959,KXHIGHNY-26JAN09-T49,keep,100.0,0,0,0,0,,,,,
25,2026-01-10T18:23:04.169763,2026-01-09T05:05:27.876124,1940284,market_data_KXHIGHNY-26JAN09.csv,32960,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
26,2026-01-10T18:23:04.200040,2026-01-09T05:05:29.914905,1940300,market_data_KXHIGHNY-26JAN09.csv,32976,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
27,2026-01-10T18:23:04.227122,2026-01-09T05:05:31.955999,1940316,market_data_KXHIGHNY-26JAN09.csv,32992,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
28,2026-01-10T18:23:04.243918,2026-01-09T05:05:32.924104,1940326,market_data_KXHIGHNY-26JAN09.csv,33002,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
29,2026-01-10T18:23:04.244919,2026-01-09T05:05:32.986260,1940327,market_data_KXHIGHNY-26JAN09.csv,33003,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
30,2026-01-10T18:23:04.255332,2026-01-09T05:05:34.018984,1940333,market_data_KXHIGHNY-26JAN09.csv,33009,KXHIGHNY-26JAN09-T49,keep,100.0,0,0,0,0,,,,,
31,2026-01-10T18:23:04.256851,2026-01-09T05:05:34.078790,1940334,market_data_KXHIGHNY-26JAN09.csv,33010,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
32,2026-01-10T18:23:04.257855,2026-01-09T05:05:34.129970,1940335,market_data_KXHIGHNY-26JAN09.csv,33011,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
33,2026-01-10T18:23:04.259358,2026-01-09T05:05:34.849747,1940336,market_data_KXHIGHNY-26JAN09.csv,33012,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
34,2026-01-10T18:23:04.265870,2026-01-09T05:05:36.154605,1940340,market_data_KXHIGHNY-26JAN09.csv,33016,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
35,2026-01-10T18:23:04.266870,2026-01-09T05:05:36.493452,1940341,market_data_KXHIGHNY-26JAN09.csv,33017,KXHIGHNY-26JAN09-B55.5,empty,100.0,0,0,0,0,,,,,
36,2026-01-10T18:23:04.269377,2026-01-09T05:05:36.572308,1940342,market_data_KXHIGHNY-26JAN09.csv,33018,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
37,2026-01-10T18:23:04.270881,2026-01-09T05:05:36.598075,1940343,market_data_KXHIGHNY-26JAN09.csv,33019,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
38,2026-01-10T18:23:04.272388,2026-01-09T05:05:36.825977,1940344,market_data_KXHIGHNY-26JAN09.csv,33020,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
39,2026-01-10T18:23:04.274391,2026-01-09T05:05:36.935186,1940345,market_data_KXHIGHNY-26JAN09.csv,33021,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
40,2026-01-10T18:23:04.275895,2026-01-09T05:05:37.014554,1940346,market_data_KXHIGHNY-26JAN09.csv,33022,KXHIGHNY-26JAN09-B49.5,empty,100.0,0,0,0,0,,,,,
41,2026-01-10T18:23:04.277901,2026-01-09T05:05:37.154572,1940347,market_data_KXHIGHNY-26JAN09.csv,33023,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
42,2026-01-10T18:23:04.281206,2026-01-09T05:05:40.437223,1940349,market_data_KXHIGHNY-26JAN09.csv,33025,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
43,2026-01-10T18:23:04.282211,2026-01-09T05:05:42.241400,1940350,market_data_KXHIGHNY-26JAN09.csv,33026,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
44,2026-01-10T18:23:04.287225,2026-01-09T05:05:42.461110,1940353,market_data_KXHIGHNY-26JAN09.csv,33029,KXHIGHNY-26JAN09-T49,keep,100.0,0,0,0,0,,,,,
45,2026-01-10T18:23:04.289224,2026-01-09T05:05:42.511256,1940354,market_data_KXHIGHNY-26JAN09.csv,33030,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
46,2026-01-10T18:23:04.321710,2026-01-09T05:05:44.575367,1940374,market_data_KXHIGHNY-26JAN09.csv,33050,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
47,2026-01-10T18:23:04.343108,2026-01-09T05:05:45.874956,1940386,market_data_KXHIGHNY-26JAN09.csv,33062,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
48,2026-01-10T18:23:04.345109,2026-01-09T05:05:45.938147,1940387,market_data_KXHIGHNY-26JAN09.csv,33063,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
49,2026-01-10T18:23:04.358608,2026-01-09T05:05:46.615347,1940395,market_data_KXHIGHNY-26JAN09.csv,33071,KXHIGHNY-26JAN09-T49,keep,100.0,0,0,0,0,,,,,
50,2026-01-10T18:23:04.359616,2026-01-09T05:05:46.669490,1940396,market_data_KXHIGHNY-26JAN09.csv,33072,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
51,2026-01-10T18:23:04.373339,2026-01-09T05:05:47.095027,1940404,market_data_KXHIGHNY-26JAN09.csv,33080,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
52,2026-01-10T18:23:04.393855,2026-01-09T05:05:48.691048,1940417,market_data_KXHIGHNY-26JAN09.csv,33093,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
53,2026-01-10T18:23:04.401394,2026-01-09T05:05:53.875150,1940421,market_data_KXHIGHNY-26JAN09.csv,33097,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
54,2026-01-10T18:23:04.403393,2026-01-09T05:05:53.930969,1940422,market_data_KXHIGHNY-26JAN09.csv,33098,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
55,2026-01-10T18:23:04.404393,2026-01-09T05:05:54.158433,1940423,market_data_KXHIGHNY-26JAN09.csv,33099,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
56,2026-01-10T18:23:04.406393,2026-01-09T05:05:58.918108,1940424,market_data_KXHIGHNY-26JAN09.csv,33100,KXHIGHNY-26JAN09-T49,empty,100.0,0,0,0,0,,,,,
1,2026-01-10T18:24:39.148228,2026-01-09T05:05:03.715560,1940253,market_data_KXHIGHNY-26JAN09.csv,32929,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
2,2026-01-10T18:24:39.154448,2026-01-09T05:05:03.860181,1940254,market_data_KXHIGHNY-26JAN09.csv,32930,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
3,2026-01-10T18:24:39.156957,2026-01-09T05:05:03.878131,1940255,market_data_KXHIGHNY-26JAN09.csv,32931,KXHIGHNY-26JAN09-B51.5,empty,100.0,0,0,0,0,,,,,
4,2026-01-10T18:24:39.162006,2026-01-09T05:05:03.974958,1940257,market_data_KXHIGHNY-26JAN09.csv,32933,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
5,2026-01-10T18:24:39.166619,2026-01-09T05:05:09.116541,1940259,market_data_KXHIGHNY-26JAN09.csv,32935,KXHIGHNY-26JAN09-B51.5,empty,100.0,0,0,0,0,,,,,
6,2026-01-10T18:24:39.168619,2026-01-09T05:05:11.854400,1940260,market_data_KXHIGHNY-26JAN09.csv,32936,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
7,2026-01-10T18:24:39.170128,2026-01-09T05:05:12.262458,1940261,market_data_KXHIGHNY-26JAN09.csv,32937,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
8,2026-01-10T18:24:39.172638,2026-01-09T05:05:12.268188,1940262,market_data_KXHIGHNY-26JAN09.csv,32938,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
9,2026-01-10T18:24:39.174639,2026-01-09T05:05:17.992542,1940263,market_data_KXHIGHNY-26JAN09.csv,32939,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
10,2026-01-10T18:24:39.176142,2026-01-09T05:05:17.992947,1940264,market_data_KXHIGHNY-26JAN09.csv,32940,KXHIGHNY-26JAN09-B51.5,empty,100.0,0,0,0,0,,,,,
11,2026-01-10T18:24:39.181176,2026-01-09T05:05:20.417396,1940267,market_data_KXHIGHNY-26JAN09.csv,32943,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
12,2026-01-10T18:24:39.183182,2026-01-09T05:05:20.630175,1940268,market_data_KXHIGHNY-26JAN09.csv,32944,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
13,2026-01-10T18:24:39.184691,2026-01-09T05:05:21.368145,1940269,market_data_KXHIGHNY-26JAN09.csv,32945,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
14,2026-01-10T18:24:39.186694,2026-01-09T05:05:21.617454,1940270,market_data_KXHIGHNY-26JAN09.csv,32946,KXHIGHNY-26JAN09-B53.5,empty,100.0,0,0,0,0,,,,,
15,2026-01-10T18:24:39.193252,2026-01-09T05:05:25.821839,1940274,market_data_KXHIGHNY-26JAN09.csv,32950,KXHIGHNY-26JAN09-T49,keep,100.0,0,0,0,0,,,,,
16,2026-01-10T18:24:39.195765,2026-01-09T05:05:25.935478,1940275,market_data_KXHIGHNY-26JAN09.csv,32951,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
17,2026-01-10T18:24:39.198335,2026-01-09T05:05:26.266037,1940276,market_data_KXHIGHNY-26JAN09.csv,32952,KXHIGHNY-26JAN09-B55.5,keep,100.0,0,0,0,0,,,,,
18,2026-01-10T18:24:39.200357,2026-01-09T05:05:26.601875,1940277,market_data_KXHIGHNY-26JAN09.csv,32953,KXHIGHNY-26JAN09-B49.5,keep,100.0,0,0,0,0,,,,,
19,2026-01-10T18:24:39.202362,2026-01-09T05:05:26.628189,1940278,market_data_KXHIGHNY-26JAN09.csv,32954,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
20,2026-01-10T18:24:39.204884,2026-01-09T05:05:26.713367,1940279,market_data_KXHIGHNY-26JAN09.csv,32955,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
21,2026-01-10T18:24:39.206387,2026-01-09T05:05:26.814880,1940280,market_data_KXHIGHNY-26JAN09.csv,32956,KXHIGHNY-26JAN09-B49.5,keep,100.0,0,0,0,0,,,,,
22,2026-01-10T18:24:39.208896,2026-01-09T05:05:26.824011,1940281,market_data_KXHIGHNY-26JAN09.csv,32957,KXHIGHNY-26JAN09-B53.5,keep,100.0,0,0,0,0,,,,,
23,2026-01-10T18:24:39.210431,2026-01-09T05:05:27.737827,1940282,market_data_KXHIGHNY-26JAN09.csv,32958,KXHIGHNY-26JAN09-B51.5,keep,100.0,0,0,0,0,,,,,
