market_id,ticker,start,open,high,low,close,count
KXHIGHNY-25JUL26-B85.5,KXHIGHNY-25JUL26-B85.5,2025-07-26T21:35:00+00:00,99.0,99.0,99.0,99.0,1
KXHIGHNY-25JUL26-B85.5,KXHIGHNY-25JUL26-B85.5,2025-07-26T21:55:00+00:00,99.0,99.0,99.0,99.0,1
KXHIGHNY-25JUL26-B85.5,KXHIGHNY-25JUL26-B85.5,2025-07-26T22:45:00+00:00,99.0,99.0,99.0,99.0,1
KXHIGHNY-25JUL26-B85.5,KXHIGHNY-25JUL26-B85.5,2025-07-26T23:05:00+00:00,99.0,99.0,99.0,99.0,1
KXHIGHNY-25JUL26-B85.5,KXHIGHNY-25JUL26-B85.5,2025-07-26T23:35:00+00:00,99.0,99.0,99.0,99.0,1
KXHIGHNY-25JUL26-B85.5,KXHIGHNY-25JUL26-B85.5,2025-07-26T23:40:00+00:00,99.0,99.0,99.0,99.0,1
KXHIGHNY-25JUL26-B85.5,KXHIGHNY-25JUL26-B85.5,2025-07-26T23:45:00+00:00,99.0,99.0,99.0,99.0,1
KXHIGHNY-25JUL26-B85.5,KXHIGHNY-25JUL26-B85.5,2025-07-27T00:45:00+00:00,99.0,99.0,99.0,99.0,2
KXHIGHNY-25JUL26-B85.5,KXHIGHNY-25JUL26-B85.5,2025-07-27T02:05:00+00:00,99.0,99.0,99.0,99.0,2
KXHIGHNY-25JUL26-B85.5,KXHIGHNY-25JUL26-B85.5,2025-07-27T02:55:00+00:00,99.0,99.0,99.0,99.0,1
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-26T17:15:00+00:00,34.0,42.0,22.0,27.0,8
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-26T17:20:00+00:00,26.0,39.0,26.0,39.0,8
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-26T17:25:00+00:00,30.0,30.0,30.0,30.0,1
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-26T17:30:00+00:00,33.0,33.0,33.0,33.0,6
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-26T17:35:00+00:00,33.0,45.0,33.0,45.0,9
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-26T17:40:00+00:00,35.0,35.0,35.0,35.0,2
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-26T17:45:00+00:00,36.0,36.0,36.0,36.0,3
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-26T17:50:00+00:00,45.0,73.0,1.0,1.0,50
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-26T17:55:00+00:00,1.0,1.0,1.0,1.0,1
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-26T18:00:00+00:00,1.0,1.0,1.0,1.0,1
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-26T18:55:00+00:00,1.0,1.0,1.0,1.0,1
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-26T19:00:00+00:00,1.0,1.0,1.0,1.0,1
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-26T19:30:00+00:00,1.0,1.0,1.0,1.0,1
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-26T19:45:00+00:00,1.0,1.0,1.0,1.0,1
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-26T20:00:00+00:00,1.0,1.0,1.0,1.0,1
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-26T20:10:00+00:00,1.0,1.0,1.0,1.0,1
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-26T20:20:00+00:00,1.0,1.0,1.0,1.0,1
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-26T20:30:00+00:00,1.0,1.0,1.0,1.0,1
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-26T21:15:00+00:00,1.0,1.0,1.0,1.0,1
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-27T00:10:00+00:00,1.0,1.0,1.0,1.0,1
KXHIGHNY-25JUL26-B83.5,KXHIGHNY-25JUL26-B83.5,2025-07-27T02:25:00+00:00,1.0,1.0,1.0,1.0,1
KXHIGHNY-25JUL26-T83,KXHIGHNY-25JUL26-T83,2025-07-25T20:25:00+00:00,1.0,1.0,1.0,1.0,1
KXHIGHNY-25JUL26-T83,KXHIGHNY-25JUL26-T83,2025-07-25T20:50:00+00:00,1.0,1.0,1.0,1.0,3
KXHIGHNY-25JUL26-T83,KXHIGHNY-25JUL26-T83,2025-07-25T20:55:00+00:00,1.0,1.0,1.0,1.0,2
KXHIGHNY-25JUL26-T83,KXHIGHNY-25JUL26-T83,2025-07-25T22:30:00+00:00,1.0,1.0,1.0,1.0,1
