time,action,ticker,price,qty,fee,cost,source,order_id,order_time,fill_time,fill_delay_s,place_time
2026-01-08 21:23:59.694977,BUY_YES,KXHIGHNY-26JAN09-B53.5,29.0,3,0.05,0.9199999999999999,SIM,SIM_1,2026-01-08 21:23:59.694977,2026-01-08 21:23:59.694977,0.0,
2026-01-08 21:24:09.688444,BUY_YES,KXHIGHNY-26JAN09-B53.5,28.0,5,0.08,1.4800000000000002,SIM,SIM_2,2026-01-08 21:24:09.688444,2026-01-08 21:24:09.688444,0.0,
2026-01-08 21:25:59.400262,BUY_YES,KXHIGHNY-26JAN09-B53.5,28.0,4,0.06,1.1800000000000002,SIM,SIM_3,2026-01-08 21:25:59.400262,2026-01-08 21:25:59.400262,0.0,
2026-01-08 21:29:01.633866,BUY_YES,KXHIGHNY-26JAN09-B53.5,28.0,3,0.05,0.8900000000000001,SIM,SIM_4,2026-01-08 21:29:01.633866,2026-01-08 21:29:01.633866,0.0,
2026-01-08 21:30:00.410724,BUY_YES,KXHIGHNY-26JAN09-B53.5,28.0,2,0.03,0.5900000000000001,SIM,SIM_5,2026-01-08 21:30:00.410724,2026-01-08 21:30:00.410724,0.0,
2026-01-08 22:06:10.550575,BUY_NO,KXHIGHNY-26JAN09-B51.5,45.0,3,0.06,1.4100000000000001,SIM,SIM_6,2026-01-08 22:06:10.550575,2026-01-08 22:06:10.550575,0.0,
2026-01-09 05:05:26.601875,BUY_YES,KXHIGHNY-26JAN09-B49.5,8.0,9,0.05,0.77,SIM,SIM_7,2026-01-09 05:05:26.601875,2026-01-09 05:05:26.601875,0.0,
2026-01-09 05:07:20.661189,BUY_NO,KXHIGHNY-26JAN09-B51.5,59.0,2,0.04,1.22,SIM,SIM_8,2026-01-09 05:07:20.661189,2026-01-09 05:07:20.661189,0.0,
2026-01-09 05:07:22.181771,BUY_YES,KXHIGHNY-26JAN09-B49.5,9.0,5,0.03,0.48,SIM,SIM_9,2026-01-09 05:07:22.181771,2026-01-09 05:07:22.181771,0.0,
2026-01-09 05:07:28.293335,BUY_YES,KXHIGHNY-26JAN09-B49.5,9.0,2,0.02,0.19999999999999998,SIM,SIM_10,2026-01-09 05:07:28.293335,2026-01-09 05:07:28.293335,0.0,
