date,equity,cash,holdings
2025-12-04,2.12,2.12,0.0
2025-12-05,2.12,2.12,0.0
2025-12-06,1.3799999999999994,1.2299999999999995,0.15
2025-12-07,6.829999999999999,0.9499999999999993,5.88
2025-12-08,0.9449999999999992,0.8499999999999992,0.095
2025-12-09,0.8599999999999992,0.8499999999999992,0.01
2025-12-10,1.0299999999999991,0.6999999999999991,0.33
2025-12-11,0.5249999999999989,0.47999999999999887,0.045
2025-12-12,0.4299999999999988,0.4199999999999988,0.01
2025-12-13,0.3599999999999989,0.34999999999999887,0.01
2025-12-14,0.34999999999999887,0.34999999999999887,0.0
2025-12-15,0.34999999999999887,0.34999999999999887,0.0
2025-12-16,0.34999999999999887,0.34999999999999887,0.0
2025-12-17,0.34999999999999887,0.34999999999999887,0.0
2025-12-18,0.34999999999999887,0.34999999999999887,0.0
2025-12-19,0.34999999999999887,0.34999999999999887,0.0
2025-12-20,0.34999999999999887,0.34999999999999887,0.0
2025-12-21,0.34999999999999887,0.34999999999999887,0.0
2025-12-22,0.34999999999999887,0.34999999999999887,0.0
2025-12-23,0.34999999999999887,0.34999999999999887,0.0
2025-12-24,0.34999999999999887,0.34999999999999887,0.0
2025-12-25,0.34999999999999887,0.34999999999999887,0.0
2025-12-26,0.34999999999999887,0.34999999999999887,0.0
2025-12-27,0.34999999999999887,0.34999999999999887,0.0
2025-12-28,0.34999999999999887,0.34999999999999887,0.0
2025-12-29,0.34999999999999887,0.34999999999999887,0.0
2025-12-30,0.34999999999999887,0.34999999999999887,0.0
2025-12-31,0.34999999999999887,0.34999999999999887,0.0
2026-01-01,0.34999999999999887,0.34999999999999887,0.0
2026-01-02,0.34999999999999887,0.34999999999999887,0.0
2026-01-03,0.34999999999999887,0.34999999999999887,0.0
2026-01-04,0.34999999999999887,0.34999999999999887,0.0
2026-01-05,0.34999999999999887,0.34999999999999887,0.0
2026-01-06,0.34999999999999887,0.34999999999999887,0.0
2026-01-07,0.34999999999999887,0.34999999999999887,0.0
2026-01-08,0.34999999999999887,0.34999999999999887,0.0
2026-01-09,0.34999999999999887,0.34999999999999887,0.0
2026-01-10,0.34999999999999887,0.34999999999999887,0.0
2026-01-11,0.34999999999999887,0.34999999999999887,0.0
