time,action,ticker,price,qty,fee,cost,source,order_id,order_time,fill_time,fill_delay_s,place_time
2025-12-05 06:10:46.041759,BUY_YES,KXHIGHNY-25DEC05-T30,2.0,22,0.04,0.48,SIM,SIM_1,2025-12-05 06:10:46.041759,2025-12-05 06:10:46.041759,0.0,
2025-12-05 07:12:54.891213,BUY_YES,KXHIGHNY-25DEC05-T30,3.0,11,0.03,0.36,SIM,SIM_2,2025-12-05 07:12:54.891213,2025-12-05 07:12:54.891213,0.0,
2025-12-05 07:13:26.730727,BUY_YES,KXHIGHNY-25DEC05-T30,3.0,8,0.02,0.26,SIM,SIM_3,2025-12-05 07:13:26.730727,2025-12-05 07:13:26.730727,0.0,
2025-12-05 07:17:25.282139,BUY_YES,KXHIGHNY-25DEC05-B34.5,12.0,7,0.06,0.8999999999999999,SIM,SIM_4,2025-12-05 07:17:25.282139,2025-12-05 07:17:25.282139,0.0,
2025-12-05 07:17:27.000446,BUY_YES,KXHIGHNY-25DEC05-B34.5,12.0,6,0.05,0.77,SIM,SIM_5,2025-12-05 07:17:27.000446,2025-12-05 07:17:27.000446,0.0,
2025-12-05 07:20:02.136061,BUY_YES,KXHIGHNY-25DEC05-B34.5,14.0,1,0.01,0.15000000000000002,SIM,SIM_6,2025-12-05 07:20:02.136061,2025-12-05 07:20:02.136061,0.0,
2025-12-05 08:01:27.990533,BUY_NO,KXHIGHNY-25DEC06-T39,94.0,1,0.01,0.95,SIM,SIM_7,2025-12-05 08:01:27.990533,2025-12-05 08:01:27.990533,0.0,
2025-12-05 08:01:35.697447,BUY_NO,KXHIGHNY-25DEC06-T39,94.0,1,0.01,0.95,SIM,SIM_8,2025-12-05 08:01:35.697447,2025-12-05 08:01:35.697447,0.0,
2025-12-05 08:01:45.701264,BUY_NO,KXHIGHNY-25DEC06-T39,94.0,1,0.01,0.95,SIM,SIM_9,2025-12-05 08:01:45.701264,2025-12-05 08:01:45.701264,0.0,
2025-12-05 08:01:52.780008,BUY_NO,KXHIGHNY-25DEC06-T39,94.0,1,0.01,0.95,SIM,SIM_10,2025-12-05 08:01:52.780008,2025-12-05 08:01:52.780008,0.0,
2025-12-05 08:01:53.812379,BUY_NO,KXHIGHNY-25DEC06-T39,94.0,1,0.01,0.95,SIM,SIM_11,2025-12-05 08:01:53.812379,2025-12-05 08:01:53.812379,0.0,
2025-12-05 08:01:56.423345,BUY_NO,KXHIGHNY-25DEC06-T39,94.0,1,0.01,0.95,SIM,SIM_12,2025-12-05 08:01:56.423345,2025-12-05 08:01:56.423345,0.0,
