time,action,ticker,price,qty,fee,cost,source,order_id,order_time,fill_time,fill_delay_s,place_time
2026-01-08 22:06:10.550575,BUY_NO,KXHIGHNY-26JAN09-B51.5,45.0,5,0.09,2.34,SIM,SIM_1,2026-01-08 22:06:10.550575,2026-01-08 22:06:10.550575,0.0,
2026-01-08 22:06:10.550575,BUY_NO,KXHIGHNY-26JAN09-B51.5,45.0,5,0.09,2.34,SIM,SIM_2,2026-01-08 22:06:10.550575,2026-01-08 22:06:10.550575,0.0,
2026-01-08 23:33:52.830782,BUY_NO,KXHIGHNY-26JAN09-B49.5,81.0,7,0.08,5.75,SIM,SIM_3,2026-01-08 23:33:52.830782,2026-01-08 23:33:52.830782,0.0,
2026-01-08 23:33:52.830782,BUY_NO,KXHIGHNY-26JAN09-B49.5,81.0,7,0.08,5.75,SIM,SIM_4,2026-01-08 23:33:52.830782,2026-01-08 23:33:52.830782,0.0,
2026-01-08 23:34:17.905429,BUY_NO,KXHIGHNY-26JAN09-B49.5,80.0,7,0.08,5.680000000000001,SIM,SIM_5,2026-01-08 23:34:17.905429,2026-01-08 23:34:17.905429,0.0,
2026-01-08 23:34:17.905429,BUY_NO,KXHIGHNY-26JAN09-B49.5,80.0,7,0.08,5.680000000000001,SIM,SIM_6,2026-01-08 23:34:17.905429,2026-01-08 23:34:17.905429,0.0,
2026-01-08 23:34:21.497505,BUY_NO,KXHIGHNY-26JAN09-B49.5,80.0,2,0.03,1.6300000000000001,SIM,SIM_7,2026-01-08 23:34:21.497505,2026-01-08 23:34:21.497505,0.0,
2026-01-08 23:34:21.497505,BUY_NO,KXHIGHNY-26JAN09-B49.5,80.0,2,0.03,1.6300000000000001,SIM,SIM_8,2026-01-08 23:34:21.497505,2026-01-08 23:34:21.497505,0.0,
