date,equity,cash,holdings
2025-12-04,2.12,2.12,0.0
2025-12-05,2.12,2.12,0.0
2025-12-06,1.3249999999999997,1.1699999999999997,0.155
2025-12-07,6.7749999999999995,0.8899999999999995,5.885
2025-12-08,0.8849999999999993,0.7899999999999994,0.095
2025-12-09,0.7999999999999994,0.7899999999999994,0.01
2025-12-10,0.6949999999999993,0.6799999999999993,0.015
2025-12-11,0.47499999999999903,0.42999999999999905,0.045
2025-12-12,0.379999999999999,0.369999999999999,0.01
2025-12-13,0.334999999999999,0.329999999999999,0.005
2025-12-14,0.329999999999999,0.329999999999999,0.0
2025-12-15,0.329999999999999,0.329999999999999,0.0
2025-12-16,0.329999999999999,0.329999999999999,0.0
2025-12-17,0.329999999999999,0.329999999999999,0.0
2025-12-18,0.329999999999999,0.329999999999999,0.0
2025-12-19,0.329999999999999,0.329999999999999,0.0
2025-12-20,0.329999999999999,0.329999999999999,0.0
2025-12-21,0.329999999999999,0.329999999999999,0.0
2025-12-22,0.329999999999999,0.329999999999999,0.0
2025-12-23,0.329999999999999,0.329999999999999,0.0
2025-12-24,0.329999999999999,0.329999999999999,0.0
2025-12-25,0.329999999999999,0.329999999999999,0.0
2025-12-26,0.329999999999999,0.329999999999999,0.0
2025-12-27,0.329999999999999,0.329999999999999,0.0
2025-12-28,0.329999999999999,0.329999999999999,0.0
2025-12-29,0.329999999999999,0.329999999999999,0.0
2025-12-30,0.329999999999999,0.329999999999999,0.0
2025-12-31,0.329999999999999,0.329999999999999,0.0
2026-01-01,0.329999999999999,0.329999999999999,0.0
2026-01-02,0.329999999999999,0.329999999999999,0.0
2026-01-03,0.329999999999999,0.329999999999999,0.0
2026-01-04,0.329999999999999,0.329999999999999,0.0
2026-01-05,0.329999999999999,0.329999999999999,0.0
2026-01-06,0.329999999999999,0.329999999999999,0.0
2026-01-07,0.329999999999999,0.329999999999999,0.0
2026-01-08,0.329999999999999,0.329999999999999,0.0
2026-01-09,0.329999999999999,0.329999999999999,0.0
2026-01-10,0.329999999999999,0.329999999999999,0.0
2026-01-11,0.329999999999999,0.329999999999999,0.0
