time,ticker,side,price,qty,status,filled,order_id,order_time,ready_at,fill_latency_s
2026-01-05 07:32:31.639804,KXHIGHNY-26JAN06-B41.5,no,67.0,1,executed,1,SIM_15,2026-01-05 07:32:31.639804,2026-01-05 07:32:31.639804,0.0
2026-01-05 07:32:31.639804,KXHIGHNY-26JAN06-B41.5,no,67.0,1,executed,1,SIM_16,2026-01-05 07:32:31.639804,2026-01-05 07:32:31.639804,0.0
2026-01-05 07:32:31.971051,KXHIGHNY-26JAN06-B41.5,no,66.0,1,executed,1,SIM_17,2026-01-05 07:32:31.971051,2026-01-05 07:32:31.971051,0.0
2026-01-05 07:32:31.971051,KXHIGHNY-26JAN06-B41.5,no,66.0,1,executed,1,SIM_18,2026-01-05 07:32:31.971051,2026-01-05 07:32:31.971051,0.0
2026-01-05 07:33:36.631268,KXHIGHNY-26JAN06-B41.5,no,64.0,1,executed,1,SIM_19,2026-01-05 07:33:36.631268,2026-01-05 07:33:36.631268,0.0
2026-01-05 07:33:36.631268,KXHIGHNY-26JAN06-B41.5,no,64.0,1,executed,1,SIM_20,2026-01-05 07:33:36.631268,2026-01-05 07:33:36.631268,0.0
2026-01-05 07:33:49.981115,KXHIGHNY-26JAN06-B41.5,no,63.0,1,executed,1,SIM_21,2026-01-05 07:33:49.981115,2026-01-05 07:33:49.981115,0.0
2026-01-05 07:33:49.981115,KXHIGHNY-26JAN06-B41.5,no,63.0,1,executed,1,SIM_22,2026-01-05 07:33:49.981115,2026-01-05 07:33:49.981115,0.0
2026-01-05 07:51:00.956117,KXHIGHNY-26JAN06-B43.5,yes,20.0,4,executed,4,SIM_23,2026-01-05 07:51:00.956117,2026-01-05 07:51:00.956117,0.0
2026-01-05 07:52:02.713264,KXHIGHNY-26JAN06-T39,no,81.0,2,executed,2,SIM_24,2026-01-05 07:52:02.713264,2026-01-05 07:52:02.713264,0.0
2026-01-05 07:52:02.713264,KXHIGHNY-26JAN06-T39,no,81.0,2,executed,2,SIM_25,2026-01-05 07:52:02.713264,2026-01-05 07:52:02.713264,0.0
2026-01-05 07:52:04.847657,KXHIGHNY-26JAN06-T39,no,81.0,2,executed,2,SIM_26,2026-01-05 07:52:04.847657,2026-01-05 07:52:04.847657,0.0
2026-01-05 07:52:04.847657,KXHIGHNY-26JAN06-T39,no,81.0,2,executed,2,SIM_27,2026-01-05 07:52:04.847657,2026-01-05 07:52:04.847657,0.0
2026-01-05 07:52:05.963725,KXHIGHNY-26JAN06-T39,no,81.0,1,executed,1,SIM_28,2026-01-05 07:52:05.963725,2026-01-05 07:52:05.963725,0.0
2026-01-05 07:52:05.963725,KXHIGHNY-26JAN06-T39,no,81.0,1,executed,1,SIM_29,2026-01-05 07:52:05.963725,2026-01-05 07:52:05.963725,0.0
2026-01-05 08:02:54.069014,KXHIGHNY-26JAN05-B33.5,yes,18.0,4,executed,4,SIM_30,2026-01-05 08:02:54.069014,2026-01-05 08:02:54.069014,0.0
2026-01-05 08:02:54.111491,KXHIGHNY-26JAN05-B33.5,yes,17.0,2,executed,2,SIM_31,2026-01-05 08:02:54.111491,2026-01-05 08:02:54.111491,0.0
2026-01-05 08:02:54.117007,KXHIGHNY-26JAN05-B33.5,yes,17.0,5,executed,5,SIM_32,2026-01-05 08:02:54.117007,2026-01-05 08:02:54.117007,0.0
2026-01-05 08:03:08.184234,KXHIGHNY-26JAN05-B33.5,yes,16.0,3,executed,3,SIM_33,2026-01-05 08:03:08.184234,2026-01-05 08:03:08.184234,0.0
2026-01-05 08:03:08.209102,KXHIGHNY-26JAN05-B33.5,yes,15.0,5,executed,5,SIM_34,2026-01-05 08:03:08.209102,2026-01-05 08:03:08.209102,0.0
2026-01-05 08:03:08.805334,KXHIGHNY-26JAN05-B33.5,yes,16.0,1,executed,1,SIM_35,2026-01-05 08:03:08.805334,2026-01-05 08:03:08.805334,0.0
2026-01-05 08:22:03.933777,KXHIGHNY-26JAN06-B41.5,no,53.0,1,executed,1,SIM_36,2026-01-05 08:22:03.933777,2026-01-05 08:22:03.933777,0.0
2026-01-05 08:22:03.933777,KXHIGHNY-26JAN06-B41.5,no,53.0,1,executed,1,SIM_37,2026-01-05 08:22:03.933777,2026-01-05 08:22:03.933777,0.0
2026-01-05 08:22:09.207219,KXHIGHNY-26JAN06-B41.5,no,52.0,1,executed,1,SIM_38,2026-01-05 08:22:09.207219,2026-01-05 08:22:09.207219,0.0
2026-01-05 08:22:09.207219,KXHIGHNY-26JAN06-B41.5,no,52.0,1,executed,1,SIM_39,2026-01-05 08:22:09.207219,2026-01-05 08:22:09.207219,0.0
2026-01-05 08:22:13.096831,KXHIGHNY-26JAN06-B41.5,no,51.0,1,executed,1,SIM_40,2026-01-05 08:22:13.096831,2026-01-05 08:22:13.096831,0.0
2026-01-05 08:22:13.096831,KXHIGHNY-26JAN06-B41.5,no,51.0,1,executed,1,SIM_41,2026-01-05 08:22:13.096831,2026-01-05 08:22:13.096831,0.0
2026-01-05 08:25:48.093937,KXHIGHNY-26JAN06-B41.5,no,50.0,1,executed,1,SIM_42,2026-01-05 08:25:48.093937,2026-01-05 08:25:48.093937,0.0
2026-01-05 08:25:48.093937,KXHIGHNY-26JAN06-B41.5,no,50.0,1,executed,1,SIM_43,2026-01-05 08:25:48.093937,2026-01-05 08:25:48.093937,0.0
2026-01-05 08:36:17.587196,KXHIGHNY-26JAN05-B35.5,yes,66.0,1,executed,1,SIM_44,2026-01-05 08:36:17.587196,2026-01-05 08:36:17.587196,0.0
2026-01-05 13:00:09.141776,KXHIGHNY-26JAN05-B37.5,yes,7.0,25,executed,25,SIM_45,2026-01-05 13:00:09.141776,2026-01-05 13:00:09.141776,0.0
2026-01-05 13:00:15.503026,KXHIGHNY-26JAN06-B39.5,no,72.0,2,executed,2,SIM_46,2026-01-05 13:00:15.503026,2026-01-05 13:00:15.503026,0.0
2026-01-05 13:00:15.503026,KXHIGHNY-26JAN06-B39.5,no,72.0,2,executed,2,SIM_47,2026-01-05 13:00:15.503026,2026-01-05 13:00:15.503026,0.0
2026-01-05 13:00:44.061146,KXHIGHNY-26JAN06-B39.5,no,72.0,1,executed,1,SIM_48,2026-01-05 13:00:44.061146,2026-01-05 13:00:44.061146,0.0
2026-01-05 13:00:44.061146,KXHIGHNY-26JAN06-B39.5,no,72.0,1,executed,1,SIM_49,2026-01-05 13:00:44.061146,2026-01-05 13:00:44.061146,0.0
2026-01-05 13:01:26.617335,KXHIGHNY-26JAN06-B39.5,no,72.0,1,executed,1,SIM_50,2026-01-05 13:01:26.617335,2026-01-05 13:01:26.617335,0.0
2026-01-05 13:01:26.617335,KXHIGHNY-26JAN06-B39.5,no,72.0,1,executed,1,SIM_51,2026-01-05 13:01:26.617335,2026-01-05 13:01:26.617335,0.0
2026-01-05 13:01:35.099054,KXHIGHNY-26JAN05-B37.5,yes,7.0,17,executed,17,SIM_52,2026-01-05 13:01:35.099054,2026-01-05 13:01:35.099054,0.0
2026-01-05 13:01:40.504449,KXHIGHNY-26JAN05-B37.5,yes,6.0,23,executed,23,SIM_53,2026-01-05 13:01:40.504449,2026-01-05 13:01:40.504449,0.0
2026-01-05 13:02:12.531175,KXHIGHNY-26JAN05-B37.5,yes,6.0,18,executed,18,SIM_54,2026-01-05 13:02:12.531175,2026-01-05 13:02:12.531175,0.0
2026-01-05 13:02:20.512175,KXHIGHNY-26JAN05-B37.5,yes,8.0,2,executed,2,SIM_55,2026-01-05 13:02:20.512175,2026-01-05 13:02:20.512175,0.0
2026-01-05 13:07:29.996373,KXHIGHNY-26JAN06-B39.5,no,69.0,1,executed,1,SIM_56,2026-01-05 13:07:29.996373,2026-01-05 13:07:29.996373,0.0
2026-01-05 13:07:29.996373,KXHIGHNY-26JAN06-B39.5,no,69.0,1,executed,1,SIM_57,2026-01-05 13:07:29.996373,2026-01-05 13:07:29.996373,0.0
2026-01-05 13:09:22.188038,KXHIGHNY-26JAN05-B35.5,yes,88.0,1,executed,1,SIM_58,2026-01-05 13:09:22.188038,2026-01-05 13:09:22.188038,0.0
2026-01-05 13:16:11.550329,KXHIGHNY-26JAN06-B39.5,no,71.0,1,executed,1,SIM_59,2026-01-05 13:16:11.550329,2026-01-05 13:16:11.550329,0.0
2026-01-05 13:16:11.550329,KXHIGHNY-26JAN06-B39.5,no,71.0,1,executed,1,SIM_60,2026-01-05 13:16:11.550329,2026-01-05 13:16:11.550329,0.0
2026-01-05 13:16:25.875088,KXHIGHNY-26JAN06-B39.5,no,71.0,1,executed,1,SIM_61,2026-01-05 13:16:25.875088,2026-01-05 13:16:25.875088,0.0
2026-01-05 13:16:25.875088,KXHIGHNY-26JAN06-B39.5,no,71.0,1,executed,1,SIM_62,2026-01-05 13:16:25.875088,2026-01-05 13:16:25.875088,0.0
2026-01-05 13:16:38.208406,KXHIGHNY-26JAN06-B39.5,no,71.0,1,executed,1,SIM_63,2026-01-05 13:16:38.208406,2026-01-05 13:16:38.208406,0.0
2026-01-05 13:16:38.208406,KXHIGHNY-26JAN06-B39.5,no,71.0,1,executed,1,SIM_64,2026-01-05 13:16:38.208406,2026-01-05 13:16:38.208406,0.0
2026-01-05 13:17:18.884032,KXHIGHNY-26JAN06-B39.5,no,71.0,1,executed,1,SIM_65,2026-01-05 13:17:18.884032,2026-01-05 13:17:18.884032,0.0
2026-01-05 13:17:18.884032,KXHIGHNY-26JAN06-B39.5,no,71.0,1,executed,1,SIM_66,2026-01-05 13:17:18.884032,2026-01-05 13:17:18.884032,0.0
2026-01-05 13:19:44.883879,KXHIGHNY-26JAN06-B39.5,no,71.0,1,executed,1,SIM_67,2026-01-05 13:19:44.883879,2026-01-05 13:19:44.883879,0.0
2026-01-05 13:19:44.883879,KXHIGHNY-26JAN06-B39.5,no,71.0,1,executed,1,SIM_68,2026-01-05 13:19:44.883879,2026-01-05 13:19:44.883879,0.0
2026-01-05 13:19:53.995192,KXHIGHNY-26JAN06-B39.5,no,71.0,1,executed,1,SIM_69,2026-01-05 13:19:53.995192,2026-01-05 13:19:53.995192,0.0
2026-01-05 13:19:53.995192,KXHIGHNY-26JAN06-B39.5,no,71.0,1,executed,1,SIM_70,2026-01-05 13:19:53.995192,2026-01-05 13:19:53.995192,0.0
2026-01-05 13:20:01.115321,KXHIGHNY-26JAN06-B39.5,no,71.0,1,executed,1,SIM_71,2026-01-05 13:20:01.115321,2026-01-05 13:20:01.115321,0.0
2026-01-05 13:20:01.115321,KXHIGHNY-26JAN06-B39.5,no,71.0,1,executed,1,SIM_72,2026-01-05 13:20:01.115321,2026-01-05 13:20:01.115321,0.0
2026-01-05 13:20:07.768372,KXHIGHNY-26JAN06-B39.5,no,71.0,1,executed,1,SIM_73,2026-01-05 13:20:07.768372,2026-01-05 13:20:07.768372,0.0
2026-01-05 13:20:07.768372,KXHIGHNY-26JAN06-B39.5,no,71.0,1,executed,1,SIM_74,2026-01-05 13:20:07.768372,2026-01-05 13:20:07.768372,0.0
2026-01-05 14:53:24.777288,KXHIGHNY-26JAN05-B35.5,yes,75.0,1,executed,1,SIM_75,2026-01-05 14:53:24.777288,2026-01-05 14:53:24.777288,0.0
2026-01-05 14:53:34.412820,KXHIGHNY-26JAN05-B35.5,yes,72.0,1,executed,1,SIM_76,2026-01-05 14:53:34.412820,2026-01-05 14:53:34.412820,0.0
2026-01-05 14:54:04.754318,KXHIGHNY-26JAN05-B35.5,yes,70.0,1,executed,1,SIM_77,2026-01-05 14:54:04.754318,2026-01-05 14:54:04.754318,0.0
2026-01-05 14:54:08.938267,KXHIGHNY-26JAN05-B35.5,yes,70.0,1,executed,1,SIM_78,2026-01-05 14:54:08.938267,2026-01-05 14:54:08.938267,0.0
2026-01-05 14:56:11.893866,KXHIGHNY-26JAN05-B35.5,yes,60.0,1,executed,1,SIM_79,2026-01-05 14:56:11.893866,2026-01-05 14:56:11.893866,0.0
2026-01-05 14:56:13.783970,KXHIGHNY-26JAN05-B35.5,yes,59.0,1,executed,1,SIM_80,2026-01-05 14:56:13.783970,2026-01-05 14:56:13.783970,0.0
2026-01-05 14:56:36.158012,KXHIGHNY-26JAN05-B35.5,yes,61.0,1,executed,1,SIM_81,2026-01-05 14:56:36.158012,2026-01-05 14:56:36.158012,0.0
2026-01-05 14:56:37.005495,KXHIGHNY-26JAN05-B35.5,yes,63.0,1,executed,1,SIM_82,2026-01-05 14:56:37.005495,2026-01-05 14:56:37.005495,0.0
2026-01-05 14:56:37.115062,KXHIGHNY-26JAN05-B35.5,yes,62.0,1,executed,1,SIM_83,2026-01-05 14:56:37.115062,2026-01-05 14:56:37.115062,0.0
2026-01-05 14:57:08.671368,KXHIGHNY-26JAN05-B35.5,yes,63.0,1,executed,1,SIM_84,2026-01-05 14:57:08.671368,2026-01-05 14:57:08.671368,0.0
2026-01-05 14:57:08.671679,KXHIGHNY-26JAN05-B35.5,yes,63.0,1,executed,1,SIM_85,2026-01-05 14:57:08.671679,2026-01-05 14:57:08.671679,0.0
2026-01-05 14:57:15.504404,KXHIGHNY-26JAN05-B35.5,yes,64.0,1,executed,1,SIM_86,2026-01-05 14:57:15.504404,2026-01-05 14:57:15.504404,0.0
2026-01-05 15:18:37.356161,KXHIGHNY-26JAN05-B35.5,yes,49.0,1,executed,1,SIM_87,2026-01-05 15:18:37.356161,2026-01-05 15:18:37.356161,0.0
2026-01-05 15:18:39.980590,KXHIGHNY-26JAN05-B35.5,yes,48.0,1,executed,1,SIM_88,2026-01-05 15:18:39.980590,2026-01-05 15:18:39.980590,0.0
2026-01-05 15:18:40.797067,KXHIGHNY-26JAN05-B35.5,yes,47.0,1,executed,1,SIM_89,2026-01-05 15:18:40.797067,2026-01-05 15:18:40.797067,0.0
2026-01-05 15:18:57.767529,KXHIGHNY-26JAN05-B35.5,yes,48.0,1,executed,1,SIM_90,2026-01-05 15:18:57.767529,2026-01-05 15:18:57.767529,0.0
2026-01-05 15:18:58.015317,KXHIGHNY-26JAN05-B35.5,yes,47.0,1,executed,1,SIM_91,2026-01-05 15:18:58.015317,2026-01-05 15:18:58.015317,0.0
2026-01-05 15:19:00.425522,KXHIGHNY-26JAN05-B35.5,yes,47.0,1,executed,1,SIM_92,2026-01-05 15:19:00.425522,2026-01-05 15:19:00.425522,0.0
2026-01-05 15:19:00.886799,KXHIGHNY-26JAN05-B35.5,yes,49.0,1,executed,1,SIM_93,2026-01-05 15:19:00.886799,2026-01-05 15:19:00.886799,0.0
2026-01-05 15:19:02.692369,KXHIGHNY-26JAN05-B35.5,yes,48.0,1,executed,1,SIM_94,2026-01-05 15:19:02.692369,2026-01-05 15:19:02.692369,0.0
2026-01-05 15:33:49.213943,KXHIGHNY-26JAN05-B35.5,yes,41.0,1,executed,1,SIM_95,2026-01-05 15:33:49.213943,2026-01-05 15:33:49.213943,0.0
2026-01-05 15:33:50.460654,KXHIGHNY-26JAN05-B35.5,yes,40.0,1,executed,1,SIM_96,2026-01-05 15:33:50.460654,2026-01-05 15:33:50.460654,0.0
2026-01-05 15:33:51.649034,KXHIGHNY-26JAN05-B35.5,yes,39.0,1,executed,1,SIM_97,2026-01-05 15:33:51.649034,2026-01-05 15:33:51.649034,0.0
2026-01-05 15:33:51.813969,KXHIGHNY-26JAN05-B35.5,yes,40.0,1,executed,1,SIM_98,2026-01-05 15:33:51.813969,2026-01-05 15:33:51.813969,0.0
2026-01-05 15:33:54.809155,KXHIGHNY-26JAN05-B35.5,yes,41.0,1,executed,1,SIM_99,2026-01-05 15:33:54.809155,2026-01-05 15:33:54.809155,0.0
2026-01-05 15:34:51.250903,KXHIGHNY-26JAN05-B35.5,yes,34.0,1,executed,1,SIM_100,2026-01-05 15:34:51.250903,2026-01-05 15:34:51.250903,0.0
2026-01-05 15:34:52.753898,KXHIGHNY-26JAN05-B35.5,yes,34.0,1,executed,1,SIM_101,2026-01-05 15:34:52.753898,2026-01-05 15:34:52.753898,0.0
2026-01-05 15:34:56.086405,KXHIGHNY-26JAN05-B35.5,yes,35.0,1,executed,1,SIM_102,2026-01-05 15:34:56.086405,2026-01-05 15:34:56.086405,0.0
2026-01-05 15:34:56.238854,KXHIGHNY-26JAN05-B35.5,yes,34.0,1,executed,1,SIM_103,2026-01-05 15:34:56.238854,2026-01-05 15:34:56.238854,0.0
2026-01-05 15:34:56.870636,KXHIGHNY-26JAN05-B35.5,yes,33.0,1,executed,1,SIM_104,2026-01-05 15:34:56.870636,2026-01-05 15:34:56.870636,0.0
2026-01-05 15:34:57.328309,KXHIGHNY-26JAN05-B35.5,yes,32.0,1,executed,1,SIM_105,2026-01-05 15:34:57.328309,2026-01-05 15:34:57.328309,0.0
2026-01-05 15:35:00.327113,KXHIGHNY-26JAN05-B35.5,yes,33.0,1,executed,1,SIM_106,2026-01-05 15:35:00.327113,2026-01-05 15:35:00.327113,0.0
2026-01-05 15:35:01.758728,KXHIGHNY-26JAN05-B35.5,yes,32.0,1,executed,1,SIM_107,2026-01-05 15:35:01.758728,2026-01-05 15:35:01.758728,0.0
2026-01-05 15:35:01.810504,KXHIGHNY-26JAN05-B35.5,yes,32.0,1,executed,1,SIM_108,2026-01-05 15:35:01.810504,2026-01-05 15:35:01.810504,0.0
2026-01-05 15:35:57.926356,KXHIGHNY-26JAN05-B35.5,yes,29.0,1,executed,1,SIM_109,2026-01-05 15:35:57.926356,2026-01-05 15:35:57.926356,0.0
2026-01-05 15:35:58.158954,KXHIGHNY-26JAN05-B35.5,yes,28.0,1,executed,1,SIM_110,2026-01-05 15:35:58.158954,2026-01-05 15:35:58.158954,0.0
2026-01-05 15:35:59.055096,KXHIGHNY-26JAN05-B35.5,yes,29.0,1,executed,1,SIM_111,2026-01-05 15:35:59.055096,2026-01-05 15:35:59.055096,0.0
2026-01-05 15:35:59.367656,KXHIGHNY-26JAN05-B35.5,yes,28.0,1,executed,1,SIM_112,2026-01-05 15:35:59.367656,2026-01-05 15:35:59.367656,0.0
2026-01-05 15:36:11.678296,KXHIGHNY-26JAN05-B35.5,yes,17.0,3,executed,3,SIM_113,2026-01-05 15:36:11.678296,2026-01-05 15:36:11.678296,0.0
2026-01-05 15:36:11.702981,KXHIGHNY-26JAN05-B35.5,yes,17.0,2,executed,2,SIM_114,2026-01-05 15:36:11.702981,2026-01-05 15:36:11.702981,0.0
2026-01-05 15:36:11.785582,KXHIGHNY-26JAN05-B35.5,yes,17.0,2,executed,2,SIM_115,2026-01-05 15:36:11.785582,2026-01-05 15:36:11.785582,0.0
2026-01-05 15:37:08.819374,KXHIGHNY-26JAN05-B37.5,yes,65.0,1,executed,1,SIM_116,2026-01-05 15:37:08.819374,2026-01-05 15:37:08.819374,0.0
2026-01-05 15:37:52.039622,KXHIGHNY-26JAN05-B35.5,yes,27.0,1,executed,1,SIM_117,2026-01-05 15:37:52.039622,2026-01-05 15:37:52.039622,0.0
2026-01-05 15:37:52.935949,KXHIGHNY-26JAN05-B35.5,yes,27.0,1,executed,1,SIM_118,2026-01-05 15:37:52.935949,2026-01-05 15:37:52.935949,0.0
2026-01-05 15:37:54.503287,KXHIGHNY-26JAN05-B35.5,yes,28.0,1,executed,1,SIM_119,2026-01-05 15:37:54.503287,2026-01-05 15:37:54.503287,0.0
2026-01-05 15:37:54.706592,KXHIGHNY-26JAN05-B35.5,yes,28.0,1,executed,1,SIM_120,2026-01-05 15:37:54.706592,2026-01-05 15:37:54.706592,0.0
2026-01-05 15:38:03.998057,KXHIGHNY-26JAN05-B35.5,yes,28.0,1,executed,1,SIM_121,2026-01-05 15:38:03.998057,2026-01-05 15:38:03.998057,0.0
2026-01-05 15:41:58.090499,KXHIGHNY-26JAN05-B35.5,yes,26.0,1,executed,1,SIM_122,2026-01-05 15:41:58.090499,2026-01-05 15:41:58.090499,0.0
2026-01-05 15:42:14.115260,KXHIGHNY-26JAN05-B35.5,yes,25.0,1,executed,1,SIM_123,2026-01-05 15:42:14.115260,2026-01-05 15:42:14.115260,0.0
2026-01-05 15:42:26.980999,KXHIGHNY-26JAN05-B35.5,yes,23.0,1,executed,1,SIM_124,2026-01-05 15:42:26.980999,2026-01-05 15:42:26.980999,0.0
2026-01-05 15:42:29.204331,KXHIGHNY-26JAN05-B35.5,yes,26.0,1,executed,1,SIM_125,2026-01-05 15:42:29.204331,2026-01-05 15:42:29.204331,0.0
2026-01-05 15:42:29.905644,KXHIGHNY-26JAN05-B35.5,yes,25.0,1,executed,1,SIM_126,2026-01-05 15:42:29.905644,2026-01-05 15:42:29.905644,0.0
2026-01-05 15:42:51.464018,KXHIGHNY-26JAN05-B35.5,yes,26.0,1,executed,1,SIM_127,2026-01-05 15:42:51.464018,2026-01-05 15:42:51.464018,0.0
2026-01-05 15:42:51.964483,KXHIGHNY-26JAN05-B35.5,yes,24.0,1,executed,1,SIM_128,2026-01-05 15:42:51.964483,2026-01-05 15:42:51.964483,0.0
2026-01-05 15:43:00.179280,KXHIGHNY-26JAN05-B35.5,yes,25.0,1,executed,1,SIM_129,2026-01-05 15:43:00.179280,2026-01-05 15:43:00.179280,0.0
2026-01-05 15:43:00.179504,KXHIGHNY-26JAN05-B35.5,yes,26.0,1,executed,1,SIM_130,2026-01-05 15:43:00.179504,2026-01-05 15:43:00.179504,0.0
2026-01-05 15:46:41.764086,KXHIGHNY-26JAN05-B35.5,yes,24.0,1,executed,1,SIM_131,2026-01-05 15:46:41.764086,2026-01-05 15:46:41.764086,0.0
2026-01-05 15:46:55.860439,KXHIGHNY-26JAN05-B35.5,yes,24.0,1,executed,1,SIM_132,2026-01-05 15:46:55.860439,2026-01-05 15:46:55.860439,0.0
2026-01-05 15:47:26.684920,KXHIGHNY-26JAN05-B35.5,yes,22.0,1,executed,1,SIM_133,2026-01-05 15:47:26.684920,2026-01-05 15:47:26.684920,0.0
2026-01-05 15:47:29.126864,KXHIGHNY-26JAN05-B35.5,yes,23.0,1,executed,1,SIM_134,2026-01-05 15:47:29.126864,2026-01-05 15:47:29.126864,0.0
2026-01-05 15:47:41.831194,KXHIGHNY-26JAN05-B35.5,yes,11.0,3,executed,3,SIM_135,2026-01-05 15:47:41.831194,2026-01-05 15:47:41.831194,0.0
2026-01-05 15:47:53.232485,KXHIGHNY-26JAN05-B35.5,yes,15.0,2,executed,2,SIM_136,2026-01-05 15:47:53.232485,2026-01-05 15:47:53.232485,0.0
2026-01-05 15:47:55.095317,KXHIGHNY-26JAN05-B35.5,yes,14.0,2,executed,2,SIM_137,2026-01-05 15:47:55.095317,2026-01-05 15:47:55.095317,0.0
2026-01-05 15:47:57.753741,KXHIGHNY-26JAN05-B35.5,yes,13.0,2,executed,2,SIM_138,2026-01-05 15:47:57.753741,2026-01-05 15:47:57.753741,0.0
2026-01-05 15:48:17.637917,KXHIGHNY-26JAN05-B35.5,yes,13.0,2,executed,2,SIM_139,2026-01-05 15:48:17.637917,2026-01-05 15:48:17.637917,0.0
2026-01-05 15:48:17.880287,KXHIGHNY-26JAN05-B35.5,yes,12.0,2,executed,2,SIM_140,2026-01-05 15:48:17.880287,2026-01-05 15:48:17.880287,0.0
2026-01-05 15:48:26.623232,KXHIGHNY-26JAN05-B35.5,yes,14.0,2,executed,2,SIM_141,2026-01-05 15:48:26.623232,2026-01-05 15:48:26.623232,0.0
2026-01-05 15:48:28.496220,KXHIGHNY-26JAN05-B35.5,yes,14.0,1,executed,1,SIM_142,2026-01-05 15:48:28.496220,2026-01-05 15:48:28.496220,0.0
2026-01-05 15:48:51.835613,KXHIGHNY-26JAN05-B35.5,yes,14.0,1,executed,1,SIM_143,2026-01-05 15:48:51.835613,2026-01-05 15:48:51.835613,0.0
2026-01-05 15:48:51.881643,KXHIGHNY-26JAN05-B35.5,yes,13.0,1,executed,1,SIM_144,2026-01-05 15:48:51.881643,2026-01-05 15:48:51.881643,0.0
2026-01-05 15:48:53.418844,KXHIGHNY-26JAN05-B35.5,yes,13.0,1,executed,1,SIM_145,2026-01-05 15:48:53.418844,2026-01-05 15:48:53.418844,0.0
2026-01-05 15:52:11.569609,KXHIGHNY-26JAN05-B35.5,yes,3.0,12,executed,12,SIM_146,2026-01-05 15:52:11.569609,2026-01-05 15:52:11.569609,0.0
2026-01-05 16:30:45.303737,KXHIGHNY-26JAN05-B39.5,yes,9.0,1,executed,1,SIM_147,2026-01-05 16:30:45.303737,2026-01-05 16:30:45.303737,0.0
2026-01-05 17:08:43.380414,KXHIGHNY-26JAN05-B39.5,yes,4.0,2,executed,2,SIM_148,2026-01-05 17:08:43.380414,2026-01-05 17:08:43.380414,0.0
2026-01-05 21:15:48.579701,KXHIGHNY-26JAN06-B43.5,yes,19.0,1,executed,1,SIM_149,2026-01-05 21:15:48.579701,2026-01-05 21:15:48.579701,0.0
2026-01-05 21:16:42.689207,KXHIGHNY-26JAN06-B43.5,yes,18.0,1,executed,1,SIM_150,2026-01-05 21:16:42.689207,2026-01-05 21:16:42.689207,0.0
2026-01-05 21:17:54.070748,KXHIGHNY-26JAN06-B43.5,yes,18.0,1,executed,1,SIM_151,2026-01-05 21:17:54.070748,2026-01-05 21:17:54.070748,0.0
2026-01-05 21:18:02.466115,KXHIGHNY-26JAN06-B43.5,yes,18.0,1,executed,1,SIM_152,2026-01-05 21:18:02.466115,2026-01-05 21:18:02.466115,0.0
