decision_id,decision_time,tick_time,tick_seq,tick_source,tick_row,ticker,decision_type,cash,pos_yes,pos_no,pending_yes,pending_no,order_index,action,price,qty,source
12,2026-01-08T17:11:23.322421,2026-01-08T17:01:53.735833,1918197,market_data_KXHIGHNY-26JAN09.csv,10879,KXHIGHNY-26JAN09-B49.5,empty,2.12,8,0,0,0,,,,,
13,2026-01-08T17:11:23.322421,2026-01-08T17:01:57.551192,1918199,market_data_KXHIGHNY-26JAN09.csv,10881,KXHIGHNY-26JAN09-B49.5,empty,2.12,8,0,0,0,,,,,
14,2026-01-08T17:11:23.322421,2026-01-08T17:02:03.692062,1918200,market_data_KXHIGHNY-26JAN09.csv,10882,KXHIGHNY-26JAN09-B49.5,empty,2.12,8,0,0,0,,,,,
15,2026-01-08T17:11:23.322421,2026-01-08T17:03:03.029486,1918201,market_data_KXHIGHNY-26JAN09.csv,10883,KXHIGHNY-26JAN09-B49.5,empty,2.12,8,0,0,0,,,,,
16,2026-01-08T17:11:23.322421,2026-01-08T17:03:11.212397,1918203,market_data_KXHIGHNY-26JAN09.csv,10885,KXHIGHNY-26JAN09-B49.5,keep,2.12,8,0,0,0,,,,,
17,2026-01-08T17:11:23.322421,2026-01-08T17:03:16.945077,1918204,market_data_KXHIGHNY-26JAN09.csv,10886,KXHIGHNY-26JAN09-B49.5,empty,2.12,8,0,0,0,,,,,
18,2026-01-08T17:11:23.322421,2026-01-08T17:04:18.521560,1918206,market_data_KXHIGHNY-26JAN09.csv,10888,KXHIGHNY-26JAN09-B49.5,empty,2.12,8,0,0,0,,,,,
19,2026-01-08T17:11:23.322421,2026-01-08T17:04:24.637872,1918207,market_data_KXHIGHNY-26JAN09.csv,10889,KXHIGHNY-26JAN09-B49.5,keep,2.12,8,0,0,0,,,,,
20,2026-01-08T17:11:23.322421,2026-01-08T17:04:34.666986,1918208,market_data_KXHIGHNY-26JAN09.csv,10890,KXHIGHNY-26JAN09-B53.5,keep,2.12,0,0,0,0,,,,,
21,2026-01-08T17:11:23.322421,2026-01-08T17:04:48.028413,1918209,market_data_KXHIGHNY-26JAN09.csv,10891,KXHIGHNY-26JAN09-B51.5,empty,2.12,0,0,0,0,,,,,
22,2026-01-08T17:11:23.322421,2026-01-08T17:05:10.249590,1918211,market_data_KXHIGHNY-26JAN09.csv,10893,KXHIGHNY-26JAN09-B53.5,empty,2.12,0,0,0,0,,,,,
23,2026-01-08T17:11:23.322421,2026-01-08T17:05:28.499949,1918212,market_data_KXHIGHNY-26JAN09.csv,10894,KXHIGHNY-26JAN09-B49.5,empty,2.12,8,0,0,0,,,,,
24,2026-01-08T17:11:23.322421,2026-01-08T17:05:33.156914,1918213,market_data_KXHIGHNY-26JAN09.csv,10895,KXHIGHNY-26JAN09-B49.5,keep,2.12,8,0,0,0,,,,,
25,2026-01-08T17:11:23.322421,2026-01-08T17:06:28.710168,1918214,market_data_KXHIGHNY-26JAN09.csv,10896,KXHIGHNY-26JAN09-B53.5,keep,2.12,0,0,0,0,,,,,
26,2026-01-08T17:11:23.322421,2026-01-08T17:06:32.969177,1918215,market_data_KXHIGHNY-26JAN09.csv,10897,KXHIGHNY-26JAN09-B49.5,empty,2.12,8,0,0,0,,,,,
27,2026-01-08T17:11:23.322421,2026-01-08T17:06:52.323562,1918217,market_data_KXHIGHNY-26JAN09.csv,10899,KXHIGHNY-26JAN09-B53.5,empty,2.12,0,0,0,0,,,,,
28,2026-01-08T17:11:23.322421,2026-01-08T17:07:32.498972,1918218,market_data_KXHIGHNY-26JAN09.csv,10900,KXHIGHNY-26JAN09-B53.5,keep,2.12,0,0,0,0,,,,,
29,2026-01-08T17:11:23.322421,2026-01-08T17:07:56.016323,1918219,market_data_KXHIGHNY-26JAN09.csv,10901,KXHIGHNY-26JAN09-B53.5,empty,2.12,0,0,0,0,,,,,
30,2026-01-08T17:11:23.322421,2026-01-08T17:08:09.051383,1918220,market_data_KXHIGHNY-26JAN09.csv,10902,KXHIGHNY-26JAN09-B51.5,empty,2.12,0,0,0,0,,,,,
31,2026-01-08T17:11:23.322421,2026-01-08T17:09:53.296972,1918222,market_data_KXHIGHNY-26JAN09.csv,10904,KXHIGHNY-26JAN09-B53.5,keep,2.12,0,0,0,0,,,,,
32,2026-01-08T17:11:23.322421,2026-01-08T17:10:28.857688,1918223,market_data_KXHIGHNY-26JAN09.csv,10905,KXHIGHNY-26JAN09-B53.5,empty,2.12,0,0,0,0,,,,,
