time,action,ticker,price,qty,fee,cost,source,order_id,order_time,fill_time,fill_delay_s,place_time
2026-01-09 05:25:46.702834,BUY_YES,KXHIGHNY-26JAN09-B49.5,6.0,1,0.01,0.06999999999999999,SIM,SIM_1,2026-01-09 05:25:46.702834,2026-01-09 05:25:46.702834,0.0,
2026-01-09 05:26:53.880947,BUY_YES,KXHIGHNY-26JAN09-B49.5,6.0,1,0.01,0.06999999999999999,SIM,SIM_2,2026-01-09 05:26:53.880947,2026-01-09 05:26:53.880947,0.0,
2026-01-09 05:26:59.132444,BUY_YES,KXHIGHNY-26JAN09-B49.5,5.0,1,0.01,0.060000000000000005,SIM,SIM_3,2026-01-09 05:26:59.132444,2026-01-09 05:26:59.132444,0.0,
2026-01-09 05:59:21.489879,BUY_YES,KXHIGHNY-26JAN09-B49.5,5.0,1,0.01,0.060000000000000005,SIM,SIM_4,2026-01-09 05:59:21.489879,2026-01-09 05:59:21.489879,0.0,
2026-01-09 06:00:48.102814,BUY_YES,KXHIGHNY-26JAN09-B49.5,6.0,1,0.01,0.06999999999999999,SIM,SIM_5,2026-01-09 06:00:48.102814,2026-01-09 06:00:48.102814,0.0,
2026-01-09 06:00:52.050146,BUY_YES,KXHIGHNY-26JAN09-B49.5,5.0,1,0.01,0.060000000000000005,SIM,SIM_6,2026-01-09 06:00:52.050146,2026-01-09 06:00:52.050146,0.0,
2026-01-09 06:00:56.333162,BUY_YES,KXHIGHNY-26JAN09-B49.5,5.0,1,0.01,0.060000000000000005,SIM,SIM_7,2026-01-09 06:00:56.333162,2026-01-09 06:00:56.333162,0.0,
2026-01-09 06:00:58.898196,BUY_YES,KXHIGHNY-26JAN09-B49.5,5.0,1,0.01,0.060000000000000005,SIM,SIM_8,2026-01-09 06:00:58.898196,2026-01-09 06:00:58.898196,0.0,
2026-01-09 06:01:02.823197,BUY_YES,KXHIGHNY-26JAN09-B49.5,5.0,1,0.01,0.060000000000000005,SIM,SIM_9,2026-01-09 06:01:02.823197,2026-01-09 06:01:02.823197,0.0,
2026-01-09 06:01:05.345063,BUY_YES,KXHIGHNY-26JAN09-B49.5,5.0,1,0.01,0.060000000000000005,SIM,SIM_10,2026-01-09 06:01:05.345063,2026-01-09 06:01:05.345063,0.0,
2026-01-09 06:03:32.379211,BUY_YES,KXHIGHNY-26JAN09-B49.5,6.0,1,0.01,0.06999999999999999,SIM,SIM_11,2026-01-09 06:03:32.379211,2026-01-09 06:03:32.379211,0.0,
2026-01-09 13:01:03.818043,BUY_YES,KXHIGHNY-26JAN09-B55.5,4.0,1,0.01,0.05,SIM,SIM_12,2026-01-09 13:01:03.818043,2026-01-09 13:01:03.818043,0.0,
2026-01-09 13:02:02.040765,BUY_YES,KXHIGHNY-26JAN09-B55.5,4.0,1,0.01,0.05,SIM,SIM_13,2026-01-09 13:02:02.040765,2026-01-09 13:02:02.040765,0.0,
2026-01-09 13:07:21.564206,BUY_YES,KXHIGHNY-26JAN09-B55.5,3.0,1,0.01,0.04,SIM,SIM_14,2026-01-09 13:07:21.564206,2026-01-09 13:07:21.564206,0.0,
2026-01-09 13:07:27.535498,BUY_YES,KXHIGHNY-26JAN09-B55.5,3.0,1,0.01,0.04,SIM,SIM_15,2026-01-09 13:07:27.535498,2026-01-09 13:07:27.535498,0.0,
