94728KNYC NYC20250401024014804/01/25 02:40:31  5-MIN KNYC 010740Z AUTO 31008G20KT 280V010 9SM -RA FEW022 OVC029 10/06 A2964 420 77 0 320/08G20 290V020 RMK AO2 P0000 T01000061 $
94728KNYC NYC20250401024514604/01/25 02:45:31  5-MIN KNYC 010745Z AUTO 31007G17KT 260V340 10SM -RA FEW021 SCT027 OVC032 10/06 A2964 420 77 0 320/07G17 270V350 RMK AO2 P0000 $
94728KNYC NYC20250401025016504/01/25 02:50:31  5-MIN KNYC 010750Z AUTO 32007G19KT 270V010 10SM FEW021 FEW027 OVC032 10/06 A2965 410 77 0 330/07G19 280V020 RMK AO2 RAE46 SLP030 P0000 T01000061 $
94728KNYC NYC20250401025512304/01/25 02:55:31  5-MIN KNYC 010755Z AUTO VRB06G19KT 10SM FEW025 OVC034 10/06 A2965 410 74 0 VRB/06G19 RMK AO2 T01000056 $
94728KNYC NYC20250401030011604/01/25 03:00:31  5-MIN KNYC 010800Z AUTO VRB05G17KT 10SM OVC034 10/06 A2964 420 74 0 VRB/05G17 RMK AO2 T01000056 $
94728KNYC NYC20250401030511004/01/25 03:05:31  5-MIN KNYC 010805Z AUTO VRB05KT 10SM OVC033 10/06 A2962 430 74 0 VRB/05 RMK AO2 T01000056 $
94728KNYC NYC20250401031012604/01/25 03:10:31  5-MIN KNYC 010810Z AUTO 31007KT 270V060 10SM OVC035 10/06 A2964 420 74 0 330/07 280V070 RMK AO2 T01000056 $
94728KNYC NYC20250401031510004/01/25 03:15:31  5-MIN KNYC 010815Z AUTO 10SM OVC035 10/05 A2964 420 71 0 M /M RMK AO2 T01000050 $
94728KNYC NYC20250401032011004/01/25 03:20:31  5-MIN KNYC 010820Z AUTO 29007KT 10SM OVC036 10/05 A2964 420 71 0 310/07 RMK AO2 T01000050 $
94728KNYC NYC20250401032513004/01/25 03:25:31  5-MIN KNYC 010825Z AUTO VRB04G16KT 10SM FEW023 OVC036 10/04 A2966 400 68 0 VRB/04G16 RMK AO2 PRESRR T01000044 $
94728KNYC NYC20250401033013004/01/25 03:30:31  5-MIN KNYC 010830Z AUTO 29010G16KT 10SM SCT023 OVC036 10/04 A2968 390 68 0 310/10G16 RMK AO2 PRESRR T01000044 $
94728KNYC NYC20250401033512304/01/25 03:35:31  5-MIN KNYC 010835Z AUTO 35009G19KT 10SM BKN023 OVC036 10/04 A2967 390 68 0 360/09G19 RMK AO2 T01000044 $
94728KNYC NYC20250401034015804/01/25 03:40:31  5-MIN KNYC 010840Z AUTO 32008G21KT 220V030 10SM -RA BKN023 OVC037 09/04 A2966 400 71 -100 340/08G21 230V040 RMK AO2 RAB40 P0000 T00940044 $
94728KNYC NYC20250401034514504/01/25 03:45:31  5-MIN KNYC 010845Z AUTO 10SM -RA BKN023 OVC039 09/04 A2966 400 71 -100 M /M RMK AO2 RAB40 SLP036 P0000 60002 T00940044 55003 $
94728KNYC NYC20250401035017704/01/25 03:50:31  5-MIN KNYC 010850Z AUTO 02008G18KT 330V130 10SM -RA SCT023 OVC039 09/04 A2967 390 71 -200 040/08G18 340V140 RMK AO2 RAB40 SLP037 P0000 60002 T00890039 55003 $
94728KNYC NYC20250401035515404/01/25 03:55:31  5-MIN KNYC 010855Z AUTO 32008G18KT 270V360 10SM SCT023 OVC041 09/03 A2968 380 68 -200 340/08G18 280V010 RMK AO2 RAE52 P0000 T00890033 $
94728KNYC NYC20250401040013104/01/25 04:00:31  5-MIN KNYC 010900Z AUTO 10SM FEW023 OVC041 09/03 A2969 370 68 -200 M /M RMK AO2 RAE0852 PRESRR P0000 T00890033 $
94728KNYC NYC20250401040513104/01/25 04:05:31  5-MIN KNYC 010905Z AUTO 10SM FEW023 OVC041 08/03 A2970 360 68 -300 M /M RMK AO2 RAE0852 PRESRR P0000 T00830028 $
94728KNYC NYC20250401041014904/01/25 04:10:31  5-MIN KNYC 010910Z AUTO 34009G22KT 300V030 10SM OVC043 08/02 A2970 360 65 -300 350/09G22 310V040 RMK AO2 RAE0852 P0000 T00830022 $
94728KNYC NYC20250401041513304/01/25 04:15:31  5-MIN KNYC 010915Z AUTO VRB04G22KT 10SM OVC043 08/02 A2971 360 65 -300 VRB/04G22 RMK AO2 RAE0852 P0000 T00830022 $
94728KNYC NYC20250401042013304/01/25 04:20:31  5-MIN KNYC 010920Z AUTO 31010G20KT 10SM OVC043 08/02 A2971 350 65 -300 320/10G20 RMK AO2 RAE0852 P0000 T00780017 $
94728KNYC NYC20250401042513304/01/25 04:25:31  5-MIN KNYC 010925Z AUTO VRB04G20KT 10SM OVC045 08/02 A2971 350 65 -300 VRB/04G20 RMK AO2 RAE0852 P0000 T00780017 $
94728KNYC NYC20250401043013104/01/25 04:30:31  5-MIN KNYC 010930Z AUTO 10SM FEW028 OVC045 08/01 A2972 340 62 -400 M /M RMK AO2 RAE0852 PRESRR P0000 T00780011 $
94728KNYC NYC20250401043514004/01/25 04:35:31  5-MIN KNYC 010935Z AUTO 31012G22KT 10SM FEW028 OVC045 08/01 A2972 340 62 -400 330/12G22 RMK AO2 RAE0852 P0000 T00780011 $
94728KNYC NYC20250401044017404/01/25 04:40:31  5-MIN KNYC 010940Z AUTO 31011G28KT 280V030 10SM SCT030 OVC045 07/01 A2973 340 65 -400 330/11G28 290V040 RMK AO2 PK WND 32028/0937 RAE0852 P0000 T00720011 $
94728KNYC NYC20250401044514904/01/25 04:45:31  5-MIN KNYC 010945Z AUTO 10SM BKN030 OVC046 07/01 A2973 340 62 -400 M /M RMK AO2 PK WND 32028/0937 RAE0852 SLP058 P0000 T00720006 $
94728KNYC NYC20250401045016504/01/25 04:50:31  5-MIN KNYC 010950Z AUTO VRB06G21KT 10SM BKN030 OVC046 07/01 A2973 330 62 -400 VRB/06G21 RMK AO2 PK WND 32028/0937 RAE0852 SLP059 P0000 T00720006 $
94728KNYC NYC20250401045511004/01/25 04:55:31  5-MIN KNYC 010955Z AUTO 10SM BKN030 OVC046 07/01 A2974 330 62 -400 M /M RMK AO2 T00720006 $
94728KNYC NYC20250401050013504/01/25 05:00:31  5-MIN KNYC 011000Z AUTO 29008G17KT 220V330 10SM OVC030 07/01 A2975 320 62 -500 310/08G17 230V340 RMK AO2 T00720006 $
94728KNYC NYC20250401050512604/01/25 05:05:31  5-MIN KNYC 011005Z AUTO 30013G22KT 10SM OVC030 07/00 A2975 310 60 -500 320/13G22 RMK AO2 PRESRR T00720000 $
94728KNYC NYC20250401051011904/01/25 05:10:31  5-MIN KNYC 011010Z AUTO 30010G22KT 10SM OVC030 07/00 A2975 320 62 -500 310/10G22 RMK AO2 T00670000 $
94728KNYC NYC20250401051511904/01/25 05:15:31  5-MIN KNYC 011015Z AUTO 30011G20KT 10SM OVC029 07/00 A2975 310 62 -500 310/11G20 RMK AO2 T00670000 $
94728KNYC NYC20250401052013704/01/25 05:20:31  5-MIN KNYC 011020Z AUTO 30014G26KT 10SM OVC029 07/00 A2976 310 62 -500 310/14G26 RMK AO2 PK WND 30026/1019 T00670000 $
94728KNYC NYC20250401052513704/01/25 05:25:31  5-MIN KNYC 011025Z AUTO 30007G26KT 10SM OVC029 07/00 A2977 300 62 -500 310/07G26 RMK AO2 PK WND 30026/1019 T00670000 $
94728KNYC NYC20250401053016004/01/25 05:30:31  5-MIN KNYC 011030Z AUTO 31013G23KT 290V360 10SM OVC029 07/00 A2977 290 62 -600 330/13G23 300V010 RMK AO2 PK WND 30026/1019 PRESRR T00670000 $
94728KNYC NYC20250401053514504/01/25 05:35:31  5-MIN KNYC 011035Z AUTO 29007G24KT 10SM OVC029 07/M01 A2978 290 60 -600 310/07G24 RMK AO2 PK WND 30026/1019 PRESRR T00671006 $
94728KNYC NYC20250401054013804/01/25 05:40:31  5-MIN KNYC 011040Z AUTO VRB06G24KT 10SM OVC029 07/M01 A2978 280 60 -600 VRB/06G24 RMK AO2 PK WND 30026/1019 T00671006 $
94728KNYC NYC20250401054513604/01/25 05:45:31  5-MIN KNYC 011045Z AUTO 10SM OVC029 06/M01 A2979 280 62 -600 M /M RMK AO2 PK WND 30026/1019 PRESRR SLP080 T00611006 $
94728KNYC NYC20250401055016804/01/25 05:50:31  5-MIN KNYC 011050Z AUTO 30007G20KT 270V350 10SM OVC029 06/M01 A2980 270 60 -600 310/07G20 280V360 RMK AO2 PK WND 30026/1019 PRESRR SLP082 T00611011 $
94728KNYC NYC20250401055513604/01/25 05:55:31  5-MIN KNYC 011055Z AUTO 30010G22KT 260V330 10SM OVC029 06/M02 A2980 270 57 -700 320/10G22 270V340 RMK AO2 T00611017 $
94728KNYC NYC20250401060012004/01/25 06:00:31  5-MIN KNYC 011100Z AUTO 30012G22KT 10SM OVC029 06/M02 A2981 260 57 -700 310/12G22 RMK AO2 T00611017 $
94728KNYC NYC20250401060512704/01/25 06:05:31  5-MIN KNYC 011105Z AUTO 30012G23KT 10SM OVC029 06/M02 A2981 260 59 -700 310/12G23 RMK AO2 PRESRR T00561017 $
94728KNYC NYC20250401061016104/01/25 06:10:31  5-MIN KNYC 011110Z AUTO 30015G26KT 280V340 10SM OVC029 06/M02 A2982 250 57 -700 310/15G26 290V350 RMK AO2 PK WND 31026/1109 PRESRR T00561022 $
94728KNYC NYC20250401061516104/01/25 06:15:31  5-MIN KNYC 011115Z AUTO 30011G26KT 260V330 10SM OVC029 06/M02 A2983 240 57 -800 320/11G26 270V340 RMK AO2 PK WND 31026/1109 PRESRR T00561022 $
94728KNYC NYC20250401062013804/01/25 06:20:31  5-MIN KNYC 011120Z AUTO 30014G26KT 10SM OVC029 06/M02 A2983 240 57 -800 310/14G26 RMK AO2 PK WND 29026/1117 T00561022 $
94728KNYC NYC20250401062513804/01/25 06:25:31  5-MIN KNYC 011125Z AUTO 30015G29KT 10SM OVC029 05/M02 A2984 230 59 -800 310/15G29 RMK AO2 PK WND 32029/1125 T00501022 $
94728KNYC NYC20250401063015404/01/25 06:30:31  5-MIN KNYC 011130Z AUTO 30010G29KT 250V330 10SM OVC029 05/M02 A2984 230 59 -800 320/10G29 260V340 RMK AO2 PK WND 32029/1125 T00501022 $
94728KNYC NYC20250401063513804/01/25 06:35:31  5-MIN KNYC 011135Z AUTO 30012G23KT 10SM OVC029 05/M02 A2985 230 59 -800 310/12G23 RMK AO2 PK WND 32029/1125 T00501022 $
94728KNYC NYC20250401064013804/01/25 06:40:31  5-MIN KNYC 011140Z AUTO 31011G22KT 10SM OVC029 05/M02 A2985 220 59 -800 320/11G22 RMK AO2 PK WND 32029/1125 T00501022 $
94728KNYC NYC20250401064517504/01/25 06:45:31  5-MIN KNYC 011145Z AUTO 29010G22KT 10SM OVC029 05/M02 A2986 220 59 -900 300/10G22 RMK AO2 PK WND 32029/1125 SLP102 60002 70132 T00501022 10144 20050 51021 $
94728KNYC NYC20250401065017504/01/25 06:50:31  5-MIN KNYC 011150Z AUTO 30010G20KT 10SM OVC029 05/M02 A2986 220 59 -900 310/10G20 RMK AO2 PK WND 32029/1125 SLP103 60002 70132 T00501022 10144 20050 51021 $
94728KNYC NYC20250401065512004/01/25 06:55:31  5-MIN KNYC 011155Z AUTO 30012G20KT 10SM BKN029 05/M02 A2986 210 59 -900 310/12G20 RMK AO2 T00501022 $
94728KNYC NYC20250401070013604/01/25 07:00:31  5-MIN KNYC 011200Z AUTO 30015G24KT 260V330 10SM BKN030 05/M02 A2986 210 59 -900 310/15G24 270V340 RMK AO2 T00501022 $
94728KNYC NYC20250401070512004/01/25 07:05:31  5-MIN KNYC 011205Z AUTO 30011G24KT 10SM SCT030 05/M02 A2986 210 59 -900 310/11G24 RMK AO2 T00501022 $
94728KNYC NYC20250401071012004/01/25 07:10:31  5-MIN KNYC 011210Z AUTO 30011G22KT 10SM FEW030 05/M03 A2987 210 57 -900 310/11G22 RMK AO2 T00501028 $
94728KNYC NYC20250401071513604/01/25 07:15:31  5-MIN KNYC 011215Z AUTO 31008G22KT 260V120 10SM FEW030 05/M03 A2987 210 57 -900 320/08G22 270V130 RMK AO2 T00501028 $
94728KNYC NYC20250401072011704/01/25 07:20:31  5-MIN KNYC 011220Z AUTO 30009G22KT 10SM CLR 05/M03 A2987 210 57 -900 310/09G22 RMK AO2 T00501028 $
94728KNYC NYC20250401072510104/01/25 07:25:31  5-MIN KNYC 011225Z AUTO 10SM CLR 05/M03 A2987 200 57 -900 M /M RMK AO2 T00501028 $
94728KNYC NYC20250401073010104/01/25 07:30:31  5-MIN KNYC 011230Z AUTO 10SM CLR 05/M03 A2987 200 57 -900 M /M RMK AO2 T00501028 $
94728KNYC NYC20250401073511704/01/25 07:35:31  5-MIN KNYC 011235Z AUTO VRB06G17KT 10SM CLR 05/M03 A2988 200 57 -900 VRB/06G17 RMK AO2 T00501028 $
94728KNYC NYC20250401074010104/01/25 07:40:31  5-MIN KNYC 011240Z AUTO 10SM CLR 05/M03 A2988 190 57 -900 M /M RMK AO2 T00501028 $
94728KNYC NYC20250401074512404/01/25 07:45:31  5-MIN KNYC 011245Z AUTO VRB05G18KT 10SM CLR 06/M03 A2988 190 55 -800 VRB/05G18 RMK AO2 SLP111 T00561028 $
94728KNYC NYC20250401075014004/01/25 07:50:31  5-MIN KNYC 011250Z AUTO 31010G23KT 280V030 10SM CLR 06/M03 A2989 190 53 -800 320/10G23 290V040 RMK AO2 SLP113 T00561033 $
94728KNYC NYC20250401075511704/01/25 07:55:31  5-MIN KNYC 011255Z AUTO VRB06G23KT 10SM CLR 06/M03 A2989 180 53 -800 VRB/06G23 RMK AO2 T00561033 $
94728KNYC NYC20250401080011704/01/25 08:00:31  5-MIN KNYC 011300Z AUTO 34009G16KT 10SM CLR 06/M03 A2990 180 53 -800 360/09G16 RMK AO2 T00561033 $
94728KNYC NYC20250401080513304/01/25 08:05:31  5-MIN KNYC 011305Z AUTO 31013G24KT 280V030 10SM CLR 06/M03 A2990 180 53 -800 330/13G24 290V040 RMK AO2 T00561033 $
94728KNYC NYC20250401081013304/01/25 08:10:31  5-MIN KNYC 011310Z AUTO 30009G24KT 260V350 10SM CLR 06/M03 A2990 180 53 -800 310/09G24 270V360 RMK AO2 T00561033 $
94728KNYC NYC20250401081513304/01/25 08:15:31  5-MIN KNYC 011315Z AUTO 33007G22KT 290V020 10SM CLR 06/M03 A2990 170 53 -800 340/07G22 300V030 RMK AO2 T00561033 $
94728KNYC NYC20250401082011704/01/25 08:20:31  5-MIN KNYC 011320Z AUTO VRB06G19KT 10SM CLR 06/M03 A2991 170 51 -800 VRB/06G19 RMK AO2 T00611033 $
94728KNYC NYC20250401082513304/01/25 08:25:31  5-MIN KNYC 011325Z AUTO 34007G20KT 190V070 10SM CLR 06/M03 A2991 170 51 -800 350/07G20 200V080 RMK AO2 T00611033 $
94728KNYC NYC20250401083010104/01/25 08:30:31  5-MIN KNYC 011330Z AUTO 10SM CLR 06/M03 A2991 170 51 -800 M /M RMK AO2 T00611033 $
94728KNYC NYC20250401083513304/01/25 08:35:31  5-MIN KNYC 011335Z AUTO 34011G21KT 280V010 10SM CLR 06/M03 A2991 170 51 -800 360/11G21 290V020 RMK AO2 T00611033 $
94728KNYC NYC20250401084013304/01/25 08:40:31  5-MIN KNYC 011340Z AUTO 34011G25KT 300V020 10SM CLR 06/M03 A2992 160 51 -800 360/11G25 310V030 RMK AO2 T00611033 $
94728KNYC NYC20250401084514004/01/25 08:45:31  5-MIN KNYC 011345Z AUTO 33010G25KT 290V020 10SM CLR 07/M03 A2992 160 49 -700 350/10G25 300V030 RMK AO2 SLP122 T00671033 $
94728KNYC NYC20250401085014204/01/25 08:50:31  5-MIN KNYC 011350Z AUTO VRB06G28KT 10SM CLR 07/M03 A2992 160 49 -700 VRB/06G28 RMK AO2 PK WND 35028/1348 SLP123 T00671033 $
94728KNYC NYC20250401085511704/01/25 08:55:31  5-MIN KNYC 011355Z AUTO 30011G28KT 10SM CLR 06/M03 A2992 160 51 -800 310/11G28 RMK AO2 T00611033 $
94728KNYC NYC20250401090011704/01/25 09:00:31  5-MIN KNYC 011400Z AUTO 30008G24KT 10SM CLR 06/M03 A2992 150 51 -800 310/08G24 RMK AO2 T00611033 $
94728KNYC NYC20250401090513304/01/25 09:05:31  5-MIN KNYC 011405Z AUTO 31010G24KT 270V350 10SM CLR 07/M03 A2993 150 51 -700 320/10G24 280V360 RMK AO2 T00671028 $
94728KNYC NYC20250401091015104/01/25 09:10:31  5-MIN KNYC 011410Z AUTO 30008G29KT 250V010 10SM CLR 06/M03 A2993 150 51 -800 310/08G29 260V020 RMK AO2 PK WND 30029/1407 T00611033 $
94728KNYC NYC20250401091515104/01/25 09:15:31  5-MIN KNYC 011415Z AUTO 31008G29KT 270V360 10SM CLR 06/M03 A2994 140 51 -800 320/08G29 280V010 RMK AO2 PK WND 30029/1407 T00611033 $
94728KNYC NYC20250401092013804/01/25 09:20:31  5-MIN KNYC 011420Z AUTO VRB06G20KT 10SM FEW036 06/M03 A2994 140 51 -800 VRB/06G20 RMK AO2 PK WND 30029/1407 T00611033 $
94728KNYC NYC20250401092513804/01/25 09:25:31  5-MIN KNYC 011425Z AUTO 30013G22KT 10SM FEW036 07/M03 A2994 140 51 -700 310/13G22 RMK AO2 PK WND 30029/1407 T00671028 $
94728KNYC NYC20250401093013804/01/25 09:30:31  5-MIN KNYC 011430Z AUTO 31012G22KT 10SM FEW036 06/M03 A2994 140 51 -800 320/12G22 RMK AO2 PK WND 30029/1407 T00611033 $
94728KNYC NYC20250401093515404/01/25 09:35:31  5-MIN KNYC 011435Z AUTO 30007G22KT 270V030 10SM FEW036 07/M03 A2994 140 49 -700 310/07G22 280V040 RMK AO2 PK WND 30029/1407 T00671033 $
94728KNYC NYC20250401094012204/01/25 09:40:31  5-MIN KNYC 011440Z AUTO 10SM FEW036 07/M03 A2994 140 49 -700 M /M RMK AO2 PK WND 30029/1407 T00671033 $
94728KNYC NYC20250401094515104/01/25 09:45:31  5-MIN KNYC 011445Z AUTO 30009G24KT 10SM FEW036 07/M03 A2995 130 49 -700 310/09G24 RMK AO2 PK WND 30029/1407 SLP133 T00671033 51065 $
94728KNYC NYC20250401095013204/01/25 09:50:31  5-MIN KNYC 011450Z AUTO 10SM CLR 07/M03 A2995 130 49 -700 M /M RMK AO2 PK WND 30029/1407 SLP134 T00721028 51065 $
94728KNYC NYC20250401095513304/01/25 09:55:31  5-MIN KNYC 011455Z AUTO 31008G25KT 280V030 10SM CLR 07/M04 A2995 130 47 -800 320/08G25 290V040 RMK AO2 T00671039 $
94728KNYC NYC20250401100011704/01/25 10:00:31  5-MIN KNYC 011500Z AUTO VRB06G25KT 10SM CLR 07/M03 A2995 130 47 -700 VRB/06G25 RMK AO2 T00721033 $
94728KNYC NYC20250401100511704/01/25 10:05:31  5-MIN KNYC 011505Z AUTO 29011G19KT 10SM CLR 07/M03 A2995 130 47 -700 310/11G19 RMK AO2 T00721033 $
94728KNYC NYC20250401101012004/01/25 10:10:31  5-MIN KNYC 011510Z AUTO 30013G21KT 10SM FEW039 07/M04 A2995 130 47 -800 310/13G21 RMK AO2 T00671039 $
94728KNYC NYC20250401101511704/01/25 10:15:31  5-MIN KNYC 011515Z AUTO 30010G21KT 10SM CLR 07/M04 A2996 130 45 -700 310/10G21 RMK AO2 T00721039 $
94728KNYC NYC20250401102010104/01/25 10:20:31  5-MIN KNYC 011520Z AUTO 10SM CLR 07/M04 A2996 120 45 -700 M /M RMK AO2 T00721039 $
94728KNYC NYC20250401102513304/01/25 10:25:31  5-MIN KNYC 011525Z AUTO 31008G20KT 270V350 10SM CLR 07/M04 A2997 120 45 -700 320/08G20 280V360 RMK AO2 T00721039 $
94728KNYC NYC20250401103011704/01/25 10:30:31  5-MIN KNYC 011530Z AUTO 31012G25KT 10SM CLR 08/M04 A2997 110 43 -600 330/12G25 RMK AO2 T00781039 $
94728KNYC NYC20250401103510104/01/25 10:35:31  5-MIN KNYC 011535Z AUTO 10SM CLR 08/M03 A2997 110 45 -600 M /M RMK AO2 T00781033 $
94728KNYC NYC20250401104011704/01/25 10:40:31  5-MIN KNYC 011540Z AUTO 30011G19KT 10SM CLR 08/M04 A2997 110 41 -600 310/11G19 RMK AO2 T00781044 $
94728KNYC NYC20250401104514004/01/25 10:45:31  5-MIN KNYC 011545Z AUTO 31009G22KT 270V340 10SM CLR 08/M04 A2997 110 41 -600 320/09G22 280V350 RMK AO2 SLP142 T00781044 $
94728KNYC NYC20250401105012404/01/25 10:50:31  5-MIN KNYC 011550Z AUTO 30008G23KT 10SM CLR 08/M04 A2997 110 43 -600 310/08G23 RMK AO2 SLP142 T00781039 $
94728KNYC NYC20250401105513304/01/25 10:55:31  5-MIN KNYC 011555Z AUTO 29007G23KT 240V340 10SM CLR 08/M04 A2998 110 43 -600 300/07G23 250V350 RMK AO2 T00781039 $
94728KNYC NYC20250401110011704/01/25 11:00:31  5-MIN KNYC 011600Z AUTO VRB06G18KT 10SM CLR 08/M03 A2998 100 43 -600 VRB/06G18 RMK AO2 T00831033 $
