94728KNYC NYC20250601145011906/01/25 14:50:31  5-MIN KNYC 011950Z AUTO 26006KT 10SM OVC080 18/04 A2977 300 39 700 280/06 RMK AO2 SLP073 T01780039 $
94728KNYC NYC20250601145511206/01/25 14:55:31  5-MIN KNYC 011955Z AUTO 00000KT 10SM OVC080 18/04 A2978 290 41 700 000/00 RMK AO2 T01780044 $
94728KNYC NYC20250601150011206/01/25 15:00:31  5-MIN KNYC 012000Z AUTO 25003KT 10SM OVC080 18/03 A2978 290 38 700 260/03 RMK AO2 T01780033 $
94728KNYC NYC20250601150510206/01/25 15:05:31  5-MIN KNYC 012005Z AUTO 10SM OVC080 18/03 A2978 290 38 700 M /M RMK AO2 T01780033 $
94728KNYC NYC20250601151011206/01/25 15:10:31  5-MIN KNYC 012010Z AUTO 23007KT 10SM OVC080 18/03 A2978 290 36 700 240/07 RMK AO2 T01780028 $
94728KNYC NYC20250601151511806/01/25 15:15:31  5-MIN KNYC 012015Z AUTO VRB03G15KT 10SM OVC080 18/03 A2978 280 36 700 VRB/03G15 RMK AO2 T01780028 $
94728KNYC NYC20250601152010206/01/25 15:20:31  5-MIN KNYC 012020Z AUTO 10SM OVC080 18/03 A2979 280 36 700 M /M RMK AO2 T01780028 $
94728KNYC NYC20250601152511206/01/25 15:25:31  5-MIN KNYC 012025Z AUTO VRB06KT 10SM OVC080 18/03 A2979 280 38 700 VRB/06 RMK AO2 T01780033 $
94728KNYC NYC20250601153011206/01/25 15:30:31  5-MIN KNYC 012030Z AUTO VRB04KT 10SM OVC075 18/02 A2979 280 35 700 VRB/04 RMK AO2 T01780022 $
94728KNYC NYC20250601153511206/01/25 15:35:31  5-MIN KNYC 012035Z AUTO 22004KT 10SM OVC075 18/03 A2979 280 38 700 230/04 RMK AO2 T01780033 $
94728KNYC NYC20250601154010906/01/25 15:40:31  5-MIN KNYC 012040Z AUTO 10SM SCT070 OVC085 18/03 A2979 280 36 700 M /M RMK AO2 T01780028 $
94728KNYC NYC20250601154514806/01/25 15:45:31  5-MIN KNYC 012045Z AUTO 25007KT 220V300 10SM BKN070 OVC080 18/03 A2979 280 38 700 260/07 230V310 RMK AO2 SLP079 T01780033 51006 $
94728KNYC NYC20250601155013206/01/25 15:50:31  5-MIN KNYC 012050Z AUTO VRB06KT 10SM BKN070 OVC085 18/02 A2979 280 35 700 VRB/06 RMK AO2 SLP078 T01780022 51006 $
94728KNYC NYC20250601155511906/01/25 15:55:31  5-MIN KNYC 012055Z AUTO VRB05KT 10SM SCT070 OVC085 18/03 A2979 280 38 700 VRB/05 RMK AO2 T01780033 $
