time,action,ticker,price,qty,fee,cost,source,order_id,order_time,fill_time,fill_delay_s,place_time
2025-12-05 08:22:57.428926,BUY_YES,KXHIGHNY-25DEC05-B34.5,7.0,6,0.03,0.45000000000000007,SIM,SIM_1,2025-12-05 08:22:57.428926,2025-12-05 08:22:57.428926,0.0,
2025-12-05 13:01:52.250649,BUY_NO,KXHIGHNY-25DEC05-B30.5,65.0,1,0.02,0.67,SIM,SIM_2,2025-12-05 13:01:52.250649,2025-12-05 13:01:52.250649,0.0,
2025-12-05 13:02:12.583577,BUY_NO,KXHIGHNY-25DEC05-B30.5,65.0,1,0.02,0.67,SIM,SIM_3,2025-12-05 13:02:12.583577,2025-12-05 13:02:12.583577,0.0,
2025-12-05 13:06:47.810576,BUY_NO,KXHIGHNY-25DEC05-B30.5,65.0,1,0.02,0.67,SIM,SIM_4,2025-12-05 13:06:47.810576,2025-12-05 13:06:47.810576,0.0,
2025-12-05 13:08:37.627198,BUY_NO,KXHIGHNY-25DEC05-B30.5,64.0,1,0.02,0.66,SIM,SIM_5,2025-12-05 13:08:37.627198,2025-12-05 13:08:37.627198,0.0,
2025-12-05 13:09:09.572436,BUY_NO,KXHIGHNY-25DEC05-B30.5,63.0,1,0.02,0.65,SIM,SIM_6,2025-12-05 13:09:09.572436,2025-12-05 13:09:09.572436,0.0,
2025-12-05 13:09:51.941850,BUY_NO,KXHIGHNY-25DEC05-B30.5,62.0,1,0.02,0.64,SIM,SIM_7,2025-12-05 13:09:51.941850,2025-12-05 13:09:51.941850,0.0,
2025-12-05 13:10:29.981008,BUY_NO,KXHIGHNY-25DEC05-B30.5,61.0,1,0.02,0.63,SIM,SIM_8,2025-12-05 13:10:29.981008,2025-12-05 13:10:29.981008,0.0,
2025-12-05 13:10:40.197136,BUY_YES,KXHIGHNY-25DEC05-B32.5,55.0,1,0.02,0.5700000000000001,SIM,SIM_9,2025-12-05 13:10:40.197136,2025-12-05 13:10:40.197136,0.0,
2025-12-05 13:10:44.261751,BUY_NO,KXHIGHNY-25DEC05-B30.5,60.0,2,0.04,1.24,SIM,SIM_10,2025-12-05 13:10:44.261751,2025-12-05 13:10:44.261751,0.0,
2025-12-05 13:11:14.304688,BUY_YES,KXHIGHNY-25DEC05-B32.5,55.0,1,0.02,0.5700000000000001,SIM,SIM_11,2025-12-05 13:11:14.304688,2025-12-05 13:11:14.304688,0.0,
2025-12-05 13:11:15.979781,BUY_NO,KXHIGHNY-25DEC05-B30.5,60.0,1,0.02,0.62,SIM,SIM_12,2025-12-05 13:11:15.979781,2025-12-05 13:11:15.979781,0.0,
2025-12-05 13:11:18.589148,BUY_NO,KXHIGHNY-25DEC05-B30.5,60.0,1,0.02,0.62,SIM,SIM_13,2025-12-05 13:11:18.589148,2025-12-05 13:11:18.589148,0.0,
