date,equity,cash,holdings
2025-12-04,2.12,2.12,0.0
2025-12-05,1.9200000000000002,1.8800000000000001,0.04
2025-12-06,4.105000000000002,2.0000000000000018,2.105
2025-12-07,74.71000000000001,2.9100000000000037,71.8
2025-12-08,41.75,9.070000000000004,32.68
2025-12-09,15.55000000000001,8.97000000000001,6.58
2025-12-10,17.42000000000001,1.4200000000000088,16.0
2025-12-11,10.85000000000001,7.37000000000001,3.4800000000000004
2025-12-12,5.91000000000001,5.07000000000001,0.8400000000000001
2025-12-13,5.065000000000012,1.7000000000000115,3.365
2025-12-14,4.5900000000000105,0.8600000000000108,3.73
2025-12-15,1.8250000000000108,1.3700000000000108,0.455
2025-12-16,1.3700000000000108,1.3700000000000108,0.0
2025-12-17,0.9300000000000103,0.8400000000000103,0.09
2025-12-18,0.8400000000000103,0.8400000000000103,0.0
2025-12-19,0.8400000000000103,0.8400000000000103,0.0
2025-12-20,2.54000000000001,0.50000000000001,2.04
2025-12-21,2.5050000000000097,2.5000000000000098,0.005
2025-12-22,1.8350000000000106,1.6500000000000106,0.185
2025-12-23,1.6400000000000103,1.5200000000000105,0.12
2025-12-24,1.4050000000000102,1.3900000000000103,0.015
2025-12-25,1.1900000000000102,1.1700000000000101,0.02
2025-12-26,1.1900000000000102,1.1700000000000101,0.02
2025-12-27,0.8250000000000098,0.7800000000000098,0.045
2025-12-28,0.7800000000000098,0.7800000000000098,0.0
2025-12-29,0.7800000000000098,0.7800000000000098,0.0
2025-12-30,0.7500000000000098,0.7000000000000097,0.05
2025-12-31,0.6600000000000097,0.6400000000000097,0.02
2026-01-01,0.6400000000000097,0.6400000000000097,0.0
2026-01-02,0.6150000000000097,0.6100000000000096,0.005
2026-01-03,0.6100000000000096,0.6100000000000096,0.0
2026-01-04,0.3850000000000094,0.3400000000000094,0.045000000000000005
2026-01-05,0.3400000000000094,0.3400000000000094,0.0
2026-01-06,0.3400000000000094,0.3400000000000094,0.0
2026-01-07,0.3400000000000094,0.3400000000000094,0.0
2026-01-08,0.3400000000000094,0.3400000000000094,0.0
2026-01-09,0.3400000000000094,0.3400000000000094,0.0
2026-01-10,0.3400000000000094,0.3400000000000094,0.0
2026-01-11,0.3400000000000094,0.3400000000000094,0.0
