time,action,ticker,price,qty,cost,capital_after,strategy
2025-12-16 09:05:28.959099,BUY_NO,KXHIGHNY-25DEC17-B43.5,64,7,4.6000000000000005,5.3999999999999995,Safe Baseline (Wait 120m | Risk 50%)
2025-12-16 09:05:28.959099,BUY_NO,KXHIGHNY-25DEC17-B43.5,64,7,4.6000000000000005,5.3999999999999995,Diversified (Split | Risk 50%)
2025-12-16 09:05:28.959099,BUY_NO,KXHIGHNY-25DEC17-B43.5,64,7,4.6000000000000005,5.3999999999999995,Sniper: Cheapest (Risk 50%)
2025-12-16 09:05:28.959099,BUY_NO,KXHIGHNY-25DEC17-B43.5,64,7,4.6000000000000005,5.3999999999999995,Sniper: Expensive (Risk 50%)
2025-12-16 09:05:28.959099,BUY_NO,KXHIGHNY-25DEC17-B43.5,64,7,4.6000000000000005,5.3999999999999995,Sniper: Median (Risk 50%)
