time,action,ticker,price,qty,fee,cost,source,order_id,order_time,fill_time,fill_delay_s,place_time
2026-01-09 01:10:36.902659,BUY_NO,KXHIGHNY-26JAN09-T49,99.0,7,0.01,6.9399999999999995,SIM,SIM_1,2026-01-09 01:10:36.902659,2026-01-09 01:10:36.902659,0.0,
2026-01-09 01:10:36.902659,BUY_NO,KXHIGHNY-26JAN09-T49,99.0,7,0.01,6.9399999999999995,SIM,SIM_2,2026-01-09 01:10:36.902659,2026-01-09 01:10:36.902659,0.0,
2026-01-09 02:07:54.494747,BUY_NO,KXHIGHNY-26JAN09-B49.5,90.0,1,0.01,0.91,SIM,SIM_3,2026-01-09 02:07:54.494747,2026-01-09 02:07:54.494747,0.0,
2026-01-09 02:07:54.494747,BUY_NO,KXHIGHNY-26JAN09-B49.5,90.0,1,0.01,0.91,SIM,SIM_4,2026-01-09 02:07:54.494747,2026-01-09 02:07:54.494747,0.0,
2026-01-09 04:18:11.355745,BUY_NO,KXHIGHNY-26JAN09-B49.5,90.0,10,0.07,9.07,SIM,SIM_5,2026-01-09 04:18:11.355745,2026-01-09 04:18:11.355745,0.0,
2026-01-09 04:18:11.355745,BUY_NO,KXHIGHNY-26JAN09-B49.5,90.0,10,0.07,9.07,SIM,SIM_6,2026-01-09 04:18:11.355745,2026-01-09 04:18:11.355745,0.0,
2026-01-09 04:18:11.631656,BUY_NO,KXHIGHNY-26JAN09-B49.5,90.0,3,0.02,2.72,SIM,SIM_7,2026-01-09 04:18:11.631656,2026-01-09 04:18:11.631656,0.0,
2026-01-09 04:18:11.631656,BUY_NO,KXHIGHNY-26JAN09-B49.5,90.0,3,0.02,2.72,SIM,SIM_8,2026-01-09 04:18:11.631656,2026-01-09 04:18:11.631656,0.0,
2026-01-09 04:18:11.721081,BUY_NO,KXHIGHNY-26JAN09-B49.5,91.0,1,0.01,0.92,SIM,SIM_9,2026-01-09 04:18:11.721081,2026-01-09 04:18:11.721081,0.0,
2026-01-09 04:18:11.721081,BUY_NO,KXHIGHNY-26JAN09-B49.5,91.0,1,0.01,0.92,SIM,SIM_10,2026-01-09 04:18:11.721081,2026-01-09 04:18:11.721081,0.0,
