date,equity,cash,holdings
2025-12-04,2.12,2.12,0.0
2025-12-05,1.6349999999999998,1.5299999999999998,0.10500000000000001
2025-12-06,5.2500000000000036,2.6000000000000036,2.65
2025-12-07,131.39999999999995,9.23999999999995,122.16000000000001
2025-12-08,121.43499999999997,17.40999999999995,104.02500000000002
2025-12-09,105.02999999999994,31.77999999999994,73.25
2025-12-10,121.19499999999995,3.709999999999952,117.485
2025-12-11,104.945,59.42999999999999,45.515
2025-12-12,69.435,51.68,17.755000000000003
2025-12-13,80.73999999999997,9.539999999999978,71.19999999999999
2025-12-14,90.04499999999999,16.82999999999998,73.215
2025-12-15,60.27,24.92,35.35
2025-12-16,41.17,5.410000000000002,35.76
2025-12-17,40.905,5.100000000000006,35.80499999999999
2025-12-18,47.47499999999997,6.919999999999976,40.555
2025-12-19,43.57999999999996,10.79999999999996,32.78
2025-12-20,20.449999999999967,7.32999999999997,13.119999999999997
2025-12-21,28.299999999999972,5.10999999999997,23.19
2025-12-22,18.42999999999997,6.839999999999972,11.59
2025-12-23,6.849999999999969,4.629999999999969,2.2199999999999998
2025-12-24,8.254999999999969,1.9199999999999684,6.335000000000001
2025-12-25,10.159999999999968,1.77999999999997,8.379999999999999
2025-12-26,10.194999999999965,6.729999999999965,3.465
2025-12-27,6.089999999999964,3.119999999999964,2.97
2025-12-28,4.844999999999965,2.9499999999999647,1.895
2025-12-29,2.6849999999999654,2.6099999999999652,0.075
2025-12-30,2.2349999999999652,1.8299999999999652,0.405
2025-12-31,1.9199999999999646,1.0399999999999645,0.8800000000000001
2026-01-01,5.059999999999964,1.0399999999999645,4.02
2026-01-02,2.504999999999967,2.259999999999967,0.24500000000000002
2026-01-03,3.3299999999999663,0.9799999999999662,2.35
2026-01-04,1.564999999999967,1.2399999999999671,0.325
2026-01-05,1.0949999999999669,0.9899999999999669,0.105
2026-01-06,0.7649999999999666,0.6299999999999666,0.135
2026-01-07,0.5949999999999666,0.5699999999999665,0.025
2026-01-08,0.5749999999999665,0.5699999999999665,0.005
2026-01-09,0.6549999999999665,0.33999999999996644,0.315
2026-01-10,0.3749999999999664,0.33999999999996644,0.034999999999999996
2026-01-11,0.33999999999996644,0.33999999999996644,0.0
