date,equity,cash,holdings
2025-12-04,2.12,2.12,0.0
2025-12-05,1.84,1.79,0.05
2025-12-06,3.8200000000000007,2.3500000000000005,1.4700000000000002
2025-12-07,106.21499999999997,3.319999999999988,102.89499999999998
2025-12-08,66.46,19.68999999999998,46.77000000000001
2025-12-09,76.965,20.61,56.355000000000004
2025-12-10,80.19499999999998,9.69999999999999,70.49499999999999
2025-12-11,62.51999999999996,29.69999999999996,32.82
2025-12-12,46.00499999999997,35.569999999999965,10.434999999999999
2025-12-13,53.40499999999995,10.079999999999963,43.32499999999999
2025-12-14,66.50499999999997,11.739999999999963,54.765
2025-12-15,52.94999999999999,27.999999999999982,24.950000000000003
2025-12-16,36.60999999999998,8.71999999999998,27.89
2025-12-17,26.429999999999975,9.379999999999978,17.049999999999997
2025-12-18,29.76999999999999,7.709999999999988,22.06
2025-12-19,23.559999999999988,12.549999999999986,11.01
2025-12-20,11.11999999999998,4.44999999999998,6.67
2025-12-21,15.269999999999978,3.9799999999999796,11.29
2025-12-22,8.799999999999974,5.669999999999974,3.13
2025-12-23,5.294999999999975,4.639999999999975,0.6549999999999999
2025-12-24,5.189999999999976,2.3899999999999766,2.8
2025-12-25,7.959999999999977,1.8399999999999768,6.12
2025-12-26,7.9699999999999775,6.9699999999999775,1.0
2025-12-27,5.294999999999977,3.369999999999977,1.9249999999999998
2025-12-28,4.1749999999999785,2.8199999999999785,1.3549999999999998
2025-12-29,2.734999999999979,2.699999999999979,0.034999999999999996
2025-12-30,2.4099999999999793,2.209999999999979,0.2
2025-12-31,2.909999999999979,1.7199999999999787,1.1900000000000002
2026-01-01,7.689999999999978,1.7199999999999787,5.97
2026-01-02,4.49999999999998,4.14999999999998,0.35
2026-01-03,7.21999999999998,1.4899999999999805,5.7299999999999995
2026-01-04,3.97499999999998,3.19999999999998,0.775
2026-01-05,12.91999999999998,1.8999999999999797,11.020000000000001
2026-01-06,3.344999999999981,2.689999999999981,0.655
2026-01-07,2.434999999999981,2.189999999999981,0.245
2026-01-08,2.5199999999999805,1.6099999999999803,0.91
2026-01-09,1.7049999999999796,0.7899999999999796,0.915
2026-01-10,0.7849999999999795,0.7099999999999795,0.07500000000000001
2026-01-11,0.7099999999999795,0.7099999999999795,0.0
