date,equity,cash,holdings
2025-12-04,2.12,2.12,0.0
2025-12-05,1.7449999999999999,1.68,0.065
2025-12-06,4.020000000000003,2.2900000000000027,1.73
2025-12-07,121.40999999999998,7.239999999999976,114.17
2025-12-08,89.82,16.91999999999998,72.9
2025-12-09,68.60999999999999,24.11999999999999,44.49
2025-12-10,66.88000000000002,3.7200000000000095,63.16000000000001
2025-12-11,50.995000000000005,24.950000000000006,26.045
2025-12-12,25.86000000000001,19.91000000000001,5.95
2025-12-13,28.37,2.94,25.43
2025-12-14,28.85499999999999,3.329999999999992,25.525
2025-12-15,21.50999999999999,8.699999999999992,12.809999999999999
2025-12-16,7.104999999999987,5.059999999999987,2.045
2025-12-17,6.439999999999985,1.939999999999986,4.499999999999999
2025-12-18,4.864999999999985,3.359999999999985,1.505
2025-12-19,4.274999999999985,3.2199999999999855,1.055
2025-12-20,15.814999999999984,1.139999999999985,14.674999999999999
2025-12-21,19.574999999999992,8.899999999999991,10.675
2025-12-22,8.719999999999994,4.979999999999993,3.7400000000000007
2025-12-23,4.094999999999994,2.7699999999999947,1.325
2025-12-24,3.4399999999999955,1.8999999999999955,1.54
2025-12-25,3.1249999999999964,1.9399999999999964,1.1849999999999998
2025-12-26,2.6899999999999973,2.2099999999999973,0.48000000000000004
2025-12-27,1.1399999999999966,0.9499999999999966,0.19
2025-12-28,0.8849999999999966,0.8499999999999965,0.035
2025-12-29,0.7949999999999965,0.7799999999999965,0.015
2025-12-30,0.7499999999999964,0.6999999999999964,0.05
2025-12-31,0.6199999999999963,0.5799999999999963,0.04
2026-01-01,0.5799999999999963,0.5799999999999963,0.0
2026-01-02,0.5299999999999963,0.5199999999999962,0.01
2026-01-03,0.5199999999999962,0.5199999999999962,0.0
2026-01-04,0.3699999999999961,0.3399999999999961,0.03
2026-01-05,0.3399999999999961,0.3399999999999961,0.0
2026-01-06,0.3399999999999961,0.3399999999999961,0.0
2026-01-07,0.3399999999999961,0.3399999999999961,0.0
2026-01-08,0.3399999999999961,0.3399999999999961,0.0
2026-01-09,0.3399999999999961,0.3399999999999961,0.0
2026-01-10,0.3399999999999961,0.3399999999999961,0.0
2026-01-11,0.3399999999999961,0.3399999999999961,0.0
